compound_id,smiles,score
ZINC_250K_8414,CC(=O)N1CCN(c2ccc([N+](=O)[O-])cc2-n2cnnc2)CC1,0.3403793
ZINC_250K_6347,C[NH2+]CC(=O)N1CCC[C@@H](c2cccc(C)n2)C1,0.3403793
ZINC_250K_8890,Cc1c(C(=O)Nc2nc3c(s2)CCCC3)nnn1-c1nc2c(s1)CCCC2,0.34037924
ZINC_250K_6475,C[C@H](C(=O)O[C@H](C)c1nccs1)N1CCc2ccccc2C1,0.3403792
ZINC_250K_1662,Cc1nc2scc(C)n2c1CNc1ccc(C(=O)[O-])cc1,0.34037918
ZINC_250K_10382,C[C@@H](Nc1ccc(F)c(Cl)c1)C(=O)Nc1ccc(C(N)=O)cc1,0.34037915
ZINC_250K_2301,CCC(=O)c1ccc(OCC(=O)N2CCC[C@H]2c2ccc(OC)cc2)cc1,0.34037912
ZINC_250K_7175,Cc1nc(C2CCN(S(C)(=O)=O)CC2)c2cccnc2n1,0.3403791
ZINC_250K_6910,CCc1ccccc1NC(=O)NCc1ccc2c(c1)OCCO2,0.34037906
ZINC_250K_3839,CC[S@@](=O)[C@H]1CCCC[C@@H]1NC(=O)c1ccc(NC(=O)C2CC2)cc1,0.34037903
ZINC_250K_3413,CCc1cccc(NC(=O)C(=O)N(C)Cc2ncnn2C)c1,0.34037897
ZINC_250K_3846,CCc1nnc(NC(=O)c2ccc(Oc3cccc(C)c3)cc2)s1,0.34037894
ZINC_250K_8683,O=C(CCNc1ncnc2[nH]cnc12)N1CCC2(CC1)OCCO2,0.34037894
ZINC_250K_6033,O=C(Nc1ccncc1)c1cn(Cc2ccccc2)c2ncccc12,0.34037894
ZINC_250K_3207,COCCn1c2ccccc2n2c(=O)n(CC(=O)N(C)C)nc12,0.3403789
ZINC_250K_6188,O=C(CCc1ccccc1O)NCCc1nnc(-c2ccccc2)o1,0.34037888
ZINC_250K_6915,Cc1ccc(CN2/C(=N/C(=O)Cc3ccccc3)S[C@H]3CS(=O)(=O)C[C@H]32)cc1,0.34037888
ZINC_250K_7052,CC[C@H](CSC)N(C)C(=O)Nc1cnn(CC(F)F)c1,0.34037885
ZINC_250K_2645,CC(C)OCc1cccc(N[C@H](C)C(=O)NC(=O)NC(C)(C)C)c1,0.34037885
ZINC_250K_3254,C[C@H](NC(=O)N[C@H](C)c1ccc(Cl)s1)c1nnc2n1CCC2,0.34037882
ZINC_250K_5587,CC1(C)CCN(C(=O)c2c[nH]c3ccc(N)cc23)C1,0.3403788
ZINC_250K_2462,COc1cc(OC)cc(-c2onc(C)c2C(=O)NC2Cc3ccccc3C2)c1,0.3403788
ZINC_250K_2764,Cc1cncc(NC(=O)[C@H](Cc2ccccc2)NC(N)=O)c1,0.34037876
ZINC_250K_8586,O=S(=O)(NC1CC1)[C@H]1CCN(Cc2cc[nH]n2)C1,0.34037873
ZINC_250K_7757,CC(=O)c1cccc(NC(=O)c2c[nH]c3cc(Cl)ccc3c2=O)c1,0.34037873
ZINC_250K_1854,COc1cccc(NC(=O)CSCCc2ccccc2)c1,0.34037864
ZINC_250K_6460,CC(C)(C)C(=O)N1CCCn2nc(-c3ccncc3)cc2C1,0.3403786
ZINC_250K_10444,COc1ccc(-c2nnc(NC(=O)C3CC3)o2)cc1,0.3403786
ZINC_250K_1522,CCCc1cc(C(=O)Nc2ccc3ccccc3c2)n(C)n1,0.3403786
ZINC_250K_9485,C#CCOc1ccccc1CN1CCO[C@H](c2ccco2)C1,0.3403786
ZINC_250K_3572,CC(C)(C)NC(=O)c1cccc([N-]S(=O)(=O)c2ccc(F)c(F)c2)c1,0.3403786
ZINC_250K_8899,C[C@@]1(c2ccccn2)NC(=O)N(Cc2cc(=O)n3ccsc3n2)C1=O,0.34037855
ZINC_250K_6933,CCOC(=O)[C@H]1CCC[NH+](Cc2ccccc2C#N)C1,0.34037855
ZINC_250K_3418,CCOC(=O)c1nc(-c2cc([N+](=O)[O-])ccc2OC)n[n-]1,0.34037855
ZINC_250K_9532,CO[C@@H]1CCC[C@H]1OC(=O)c1ccc(CCNC(N)=O)cc1,0.34037855
ZINC_250K_9294,Cc1cc(N)c(C)c(S(=O)(=O)N[C@H](C)Cn2ccnc2)c1,0.34037855
ZINC_250K_6391,O=C(CNC(=O)c1ccoc1)Nc1cc(C(F)(F)F)c[nH]c1=O,0.34037852
ZINC_250K_9399,CC1=NC2=C(C(=O)CCC2)[C@H](c2ccc(Br)cc2)C1C(=O)N1CCCCC1,0.34037852
ZINC_250K_6478,CCc1nn(C)cc1NC(=O)c1cc(-c2c(C)nn(C)c2C)n[nH]1,0.34037852
ZINC_250K_2561,C[C@H]1[NH2+]CCC[C@@H]1NC(=O)c1cccc(OC(F)F)c1,0.34037846
ZINC_250K_5110,O=[N+]([O-])c1cc(N[C@@H]2C[C@@H](O)[C@H](O)CO2)cc(Sc2ccccc2)c1,0.34037843
ZINC_250K_3673,CCCOc1ccc(CN2CCOC(C)(C)C2)cc1OC,0.34037843
ZINC_250K_10250,O=C1c2ccccc2[C@@](O)(Cc2ccccc2)N1CCCN1CCOCC1,0.34037834
ZINC_250K_5755,Cc1c[nH+]c(NCCC(=O)Nc2nccs2)nc1N(C)C,0.34037828
ZINC_250K_813,C#CCN(Cc1cc(Br)cc(OC)c1O)[C@@H]1CCS(=O)(=O)C1,0.34037828
ZINC_250K_2574,C[C@@H](C(=O)NC[C@@H]1CCCO1)c1ccc(Cl)c(Cl)c1,0.34037825
ZINC_250K_5092,O=C(C[NH+](Cc1ccc(O)cc1O)C[C@@H]1CCCO1)N1CCCC1,0.34037825
ZINC_250K_4726,Cc1cc(C)c(CNc2nc(-c3cccs3)nc3sc(C)c(C)c23)c(=O)[nH]1,0.34037822
ZINC_250K_1785,O=C(NC[C@H]1CCC[C@@H]1O)Nc1nc(-c2ccccc2)ns1,0.3403782
ZINC_250K_4197,Cn1cc(C(=O)NCCc2ccccc2)c(C(=O)[O-])n1,0.34037817
ZINC_250K_7888,C[C@@H](NC(=O)Cn1cc([N+](=O)[O-])ccc1=O)C1CC1,0.34037814
ZINC_250K_9276,CC1(C)CCC[C@@H]1Nc1cccc(Cl)c1C(N)=S,0.34037814
ZINC_250K_1908,Cc1ccc(NC(=O)[C@@H]2CCCCC[C@H]2[NH3+])c(F)c1,0.3403781
ZINC_250K_2785,COc1ccc2c(c1)-c1onc(C(=O)N[C@H](C)C(C)C)c1CC2,0.34037808
ZINC_250K_5324,Cc1ccccc1C(=O)NC(=S)Nc1cccc(OCC(C)C)c1,0.34037796
ZINC_250K_8622,CC(=O)Nc1cccc(NC(=O)CSc2nnnn2-c2cc(C)ccc2C)c1,0.34037793
ZINC_250K_9010,C#CC[C@H](OC(=O)c1cn(C)nc1CC)c1ccccn1,0.3403779
ZINC_250K_3668,O=[N+]([O-])c1ccc2nc(O[C@H]3CCC[NH2+]C3)cnc2c1,0.3403779
ZINC_250K_1634,COC(=O)c1ccc(CN2C(=O)N[C@H](Cc3ccccc3)C2=O)o1,0.3403779
ZINC_250K_4935,C/C(=N\NC(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1ccc2ccccc2c1,0.3403779
ZINC_250K_6013,C#CCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(OC)ccc1OC,0.34037784
ZINC_250K_7285,Cc1cc(NC(=O)N2CCC[C@H]3CCC[C@H]32)ccc1N1CCSCC1,0.34037784
ZINC_250K_4537,Cc1cc(C(=O)O/N=C(\N)Cc2cccc3ccccc23)ccc1[N+](=O)[O-],0.34037775
ZINC_250K_1037,O=C(CNC(=O)c1ccccc1)N[C@@H](CO)Cc1c[nH]c2ccccc12,0.34037775
ZINC_250K_8324,Cc1cccn2c(=O)c(C(=O)N3CCC[C@@H]3C[NH+]3CCCCC3)cnc12,0.3403777
ZINC_250K_2152,Cc1ccc(C[NH+](C)[C@@H](C)C(=O)NCCc2ccc3c(c2)OCCO3)o1,0.3403777
ZINC_250K_7690,Cc1c([C@@H]2CCC[NH+]2CCCOC(=O)NC(N)=O)cnn1C,0.34037766
ZINC_250K_190,O=Cc1ccc(OCc2ccn(-c3cccc(F)c3)n2)cc1,0.34037763
ZINC_250K_9895,CC(C)(C)NC(=O)c1cccc(NC(=O)CNc2ccc(F)cc2)c1,0.3403776
ZINC_250K_3046,Cn1cc(S(=O)(=O)N2CCN(C(=O)c3ccccc3O)CC2)cc1C(N)=O,0.3403776
ZINC_250K_1819,CCOC(=O)[C@@](NC(=O)Nc1cccc(C)n1)(OC)C(F)(F)F,0.34037757
ZINC_250K_2431,O=C(NCCc1nnc2ccccn12)NC[C@H]1CCCO1,0.34037757
ZINC_250K_1636,O=C(Nc1ccc(C(=O)NCCc2ccccc2)cc1)NC1CC1,0.34037757
ZINC_250K_6332,Cc1cc(NC(=O)CN2CCN(C(=O)C3(O)CCCC3)CC2)no1,0.3403775
ZINC_250K_4542,CS(=O)(=O)c1cccc(NC(=O)c2ccc(COCC(F)(F)F)cc2)c1,0.3403775
ZINC_250K_3880,COC(=O)C1(C(=O)N2CCCC[C@H]2CN2CCOCC2)CC1,0.3403775
ZINC_250K_4844,CN(C(=O)/C=C\c1ccc(OCC#N)cc1)C1CCCCCC1,0.3403775
ZINC_250K_7882,Cc1cnccc1NC(=O)[C@@H]1C[C@@H]1c1ccccc1C,0.3403775
ZINC_250K_9282,CCOc1cc([C@H]2c3sc([S-])nc3SC[C@@H]2C=O)ccc1O,0.3403775
ZINC_250K_7300,CN(CC(=O)OC1CCN(CC(F)(F)F)CC1)C(=O)c1ccccc1,0.34037745
ZINC_250K_7884,CC(C)c1nn(-c2ccccc2)c(Cl)c1C[NH+]1CC[C@@H](CO)C1,0.34037745
ZINC_250K_4750,CCOc1c(OC)cc(CN2CCOC[C@H]2C#N)cc1OC,0.34037745
ZINC_250K_3381,C[C@H](NC(=O)NCC1([NH+](C)C)CCCCC1)c1nncn1C,0.34037742
ZINC_250K_7071,COCCN1C[C@]2(CCC[NH+](Cc3ccc(SC)cc3)C2)CCC1=O,0.3403774
ZINC_250K_136,C=CCN1C(=O)/C(=C/c2ccccc2F)S/C1=N\S(=O)(=O)c1cccs1,0.3403774
ZINC_250K_820,CC(C)c1ccccc1NC(=O)C[NH+](C(C)C)[C@@H]1CCCC[C@@H]1O,0.34037736
ZINC_250K_8417,COC[C@H](Nc1ncnc2cccc(F)c12)c1ccccn1,0.34037736
ZINC_250K_9210,CCNC(=S)Nc1ccc(N2CCOCC2)c2nonc12,0.3403773
ZINC_250K_4701,CCOC(=O)NCCCn1c(C)cc2ccccc21,0.3403773
ZINC_250K_7850,Cc1nc(-c2ccccc2)sc1C(=O)NNC(=O)N[C@@H]1CCC[C@H](C)[C@@H]1C,0.3403773
ZINC_250K_8620,Cc1ccc(-n2nc3cc(C)c(NC(=S)NC(=O)c4cccs4)cc3n2)cc1,0.34037727
ZINC_250K_5443,NS(=O)(=O)[C@@H]1CCCN(C(=O)c2cccc(Cl)c2)C1,0.34037724
ZINC_250K_3619,CC1(C)CN(c2nc(C(F)F)nc3ccccc23)CC[S@@]1=O,0.3403772
ZINC_250K_3993,Cc1ccc(N(C)CC(=O)Nc2ccccc2[N+](=O)[O-])c(C)c1,0.34037712
ZINC_250K_8660,C[C@H](NS(C)(=O)=O)C(=O)NCCCn1ccc2ccccc21,0.34037712
ZINC_250K_3012,Cn1c(CC(=O)Nc2cccc(Cl)c2Cl)n[nH]c1=S,0.3403771
ZINC_250K_4387,CC(C)C[C@H]1[NH2+][C@]2(C(=O)Nc3ccc(F)cc32)[C@@H]2C(=O)N(C(C)(C)C)C(=O)[C@@H]21,0.3403771
ZINC_250K_1394,CCSc1ccc([C@H](C)NC(=O)NCc2ncoc2C)cc1,0.34037706
ZINC_250K_6708,COC(=O)C[C@@H]1CCCCN1C(=O)c1cccnc1,0.34037706
ZINC_250K_5173,CCCNc1cc(C)ccc1C(=O)N[C@@H](C)c1nccs1,0.34037703
ZINC_250K_7575,COCCNC(=O)NC[C@@H](OC)c1cccc(Cl)c1,0.34037703
ZINC_250K_9734,CC(=O)NCCc1ccc([C@@H](C)[NH2+][C@H]2CCN(C(=O)C(C)C)C2)cc1,0.34037703
ZINC_250K_4476,CCOC(=O)C1C(C)=NC2=C(C(=O)CCC2)[C@H]1c1ccncc1,0.34037697
ZINC_250K_5980,CCc1cccc(NC(=O)[C@@H](C)Sc2ccccn2)c1,0.34037697
ZINC_250K_10188,Cc1cccc(C[NH+]2CCCC[C@@H]2C(=O)N2CCC(C(N)=O)CC2)c1,0.34037697
ZINC_250K_9036,C[C@H](CO)NC(=O)Nc1ccc(OCC(F)(F)F)c(C#N)c1,0.34037697
ZINC_250K_7649,CCn1c(C(=O)NCc2ccc(Cl)cc2)cc2sccc21,0.34037697
ZINC_250K_9482,CC(C)CC[C@@H]1CCC[C@H]1NC(=O)N1CCC(OC[C@@H]2CCCO2)CC1,0.3403769
ZINC_250K_476,CC[C@@H](NC(=O)c1ccc(Br)o1)C(=O)N1CCOCC1,0.3403769
ZINC_250K_1230,COc1cccc(C[NH+]2CCC[C@H](C(=O)c3ccc(SC)cc3)C2)c1OC,0.3403769
ZINC_250K_8831,Cc1noc(-c2ccnc(NCC[S@](=O)C(C)(C)C)c2)n1,0.3403769
ZINC_250K_2601,CC(C)CN1CCO[C@H](CNC(=O)N2CCN(C(=O)[C@H]3C[C@H]3C)CC2)C1,0.3403769
ZINC_250K_6893,CCOc1cccc([C@@H]2c3c(oc4ccc(C)cc4c3=O)C(=O)N2C)c1,0.34037682
ZINC_250K_8235,Cn1cc(CN[C@@H]2CC[C@@H]([NH+](C)C)C2)c(-c2ccncc2)n1,0.3403768
ZINC_250K_1922,CN(CC(=O)NCC(C)(C)c1ccncc1)S(=O)(=O)c1ccc(Cl)cc1,0.3403768
ZINC_250K_1596,Cc1nccn1-c1ccc(C[NH2+][C@@H](C)c2ccccc2N(C)C)cc1F,0.3403768
ZINC_250K_4368,C[C@@H]1CCCC/C1=N/NC(=O)CCC(=O)Nc1ccccc1Br,0.3403768
ZINC_250K_2791,C[C@H]1OCC[C@@H]1C(=O)Nc1ccc(C#N)cn1,0.34037676
ZINC_250K_4309,C[C@H]1CCC[C@@H](NC(=O)C(=O)Nc2ccc(OC(F)(F)F)cc2)C1,0.34037673
ZINC_250K_1598,CN(C)C(=O)Nc1cccc(CN[C@H](Cc2ccccc2)C(F)(F)F)c1,0.34037673
ZINC_250K_7809,O=C(c1ccoc1)N1CCO[C@@H](c2cccc(OC(F)F)c2)C1,0.3403767
ZINC_250K_3372,O=C(N/C=C\c1ccco1)OCc1ccc(Cl)cc1Cl,0.3403767
ZINC_250K_7935,COc1cc(OC)c(CCNC(=O)c2ccc(Br)cc2F)c(OC)c1,0.3403767
ZINC_250K_10320,Cc1cc2nnc(SCC(=O)c3ccc(F)c(F)c3)n2c2ccccc12,0.34037668
ZINC_250K_9480,C[C@@H]1CC[NH+](Cc2c[nH]nc2-c2c(F)cccc2F)[C@@H]1C,0.34037668
ZINC_250K_368,Cc1cc(C)c(C)c(S(=O)(=O)/N=C(\[O-])c2cc(C3CC3)n(C(C)(C)C)n2)c1C,0.34037665
ZINC_250K_257,CCn1ccnc(N2CCCC[C@@H](N3CC[NH+](C)CC3)C2)c1=O,0.34037665
ZINC_250K_4960,COc1cccc(N(CC(=O)[O-])S(=O)(=O)c2ccc(C)cc2)c1,0.3403766
ZINC_250K_9334,Cc1cn2c(/C=C/c3nccc(-c4cnn(C)c4)n3)c(C)nc2s1,0.3403766
ZINC_250K_6338,CCOc1c(Br)cc(C(=O)N2[C@H](C)CCC[C@@H]2C)cc1OC,0.34037653
ZINC_250K_989,COc1ccc(Br)cc1/C=C/C(=O)N1CCN(C(=O)c2ccccc2)CC1,0.34037653
ZINC_250K_2756,CCOC(=O)C1=C(N)N(C)c2ccccc2[C@@]12C(=O)OC(C)=C2C(C)=O,0.3403765
ZINC_250K_5737,C[C@@]1(c2ccccc2)NC(=O)N(Cc2csc(-c3ccsc3)n2)C1=O,0.3403765
ZINC_250K_7487,C[C@@H](N[C@@H]1CCO[C@@H]1c1ccc(Cl)c(F)c1)c1ccncc1,0.34037647
ZINC_250K_4713,COCCNC(=O)CN(C)C(=O)CN1CCC([NH3+])CC1,0.34037647
ZINC_250K_9807,COc1ccccc1NC(=O)CNc1cccc(Cl)c1Cl,0.34037647
ZINC_250K_974,C[C@@]1(Cc2ccc3c(c2)OCO3)CCC(=O)N(CCc2ccc(O)cc2)C1,0.34037647
ZINC_250K_117,O=C(NCCCc1nc(-c2ccc(Br)o2)no1)C1CC1,0.3403764
ZINC_250K_7448,Cc1ccccc1-n1ncc([C@@H](C)NC(=O)c2cc(C(C)C)nc(N)n2)c1C,0.3403764
ZINC_250K_3058,CC(C)[C@@H](Sc1nnc(C(C)(C)C)o1)C(=O)Nc1ccc(Cl)cc1,0.3403764
ZINC_250K_7768,CC[NH+]1CCCC[C@H]1C(=O)NCc1cccc(NC(C)=O)c1,0.3403764
ZINC_250K_8492,O=C(Nc1cnn(C[C@@H]2CCCO2)c1)NC1CC1,0.3403764
ZINC_250K_6428,CN(C)C(=O)Nc1cccc(C(=O)N[C@H](CC(F)(F)F)c2ccc(F)cc2)c1,0.34037635
ZINC_250K_6966,COc1c(I)cc(/C=C/C(=S)N2CCOCC2)cc1[N+](=O)[O-],0.34037635
ZINC_250K_8919,C=CCOC(=O)c1ccccc1C(=O)Nc1ccc(Cl)cc1Cl,0.3403763
ZINC_250K_5029,COc1ccc(/C=C/C(=O)N[C@@H](C)C(=O)N(C)C2CC2)cc1,0.3403763
ZINC_250K_6285,O=C(Cn1c(=O)c2ccccc2n2nnc(-c3ccccc3)c12)Nc1ccccc1,0.3403763
ZINC_250K_5037,C/[NH+]=C(/NCC1(c2ccccc2F)CC1)N1CCC(C(=O)OC)CC1,0.34037626
ZINC_250K_8947,Cc1n[nH]cc1C[NH2+][C@H](c1ccccc1)C1CCCC1,0.34037626
ZINC_250K_8440,CC(C)CNc1nc(N)c([N+](=O)[O-])c(NCc2ccco2)n1,0.3403762
ZINC_250K_1910,N#CCc1ccc(NC(=O)CNC(=O)c2ccc(Oc3ccccc3)cc2)cc1,0.34037614
ZINC_250K_2998,Cc1cccc(OCCNc2nnnn2-c2ccccc2)c1,0.34037614
ZINC_250K_5050,CCCCn1c(NCc2ccccc2)nc2c1c(=O)[nH]c(=O)n2C,0.34037614
ZINC_250K_9343,CCS(=O)(=O)CCn1ccc(N[C@@H](C)c2cccc(Cl)c2)n1,0.34037608
ZINC_250K_5434,O=C(C[NH+]1CCC(Cn2cc[nH+]c2-c2ccccc2)CC1)NC1CCCCC1,0.34037608
ZINC_250K_1807,O=C1NC([O-])=C2C[NH+](Cc3ccco3)CN=C2N1c1ccccc1F,0.34037608
ZINC_250K_5479,CC(=O)N[C@@H]1Nc2ccc(NC(=O)[C@@H]3C=c4ccccc4=[NH+]3)cc2S1,0.34037608
ZINC_250K_5408,C[C@H](NC(=O)N[C@H]1CC[NH+](CC2CC2)C1)c1ccc(-c2ccncc2)cc1,0.34037605
ZINC_250K_7167,C[C@H](Cn1cncn1)NC(=O)c1ccc2[nH]c(=S)oc2c1,0.34037596
ZINC_250K_7152,COc1ncccc1-c1cc(C)ccc1N1CCOC1=O,0.34037596
ZINC_250K_2012,NC(=O)CSc1ncc2c(n1)-c1ccccc1N(Cc1ccccc1)S2(=O)=O,0.34037593
ZINC_250K_10309,CC[C@@H](C(=O)c1ccc(C)cc1)[C@@H]1c2cc(Br)ccc2OC(=O)[C@@H]1C(=O)OC,0.34037593
ZINC_250K_3392,CC[C@@H](Sc1nncn1C)C(=O)Nc1nnc(C(C)C)s1,0.34037593
ZINC_250K_6237,Cc1nc(C)c(CC(=O)Nc2ccc(C)c(F)c2)s1,0.34037593
ZINC_250K_167,O=C(Nc1ccccc1F)c1cc2ccccc2c2cccnc12,0.3403759
ZINC_250K_3902,O=C([C@@H]1CCOc2ccccc21)N1CCCCC[C@@H]1c1ccco1,0.3403759
ZINC_250K_5700,O=C(CCc1ccc2c(c1)OCO2)Nc1ccc(-c2csnn2)cc1,0.3403759
ZINC_250K_3120,CC(C)c1ccccc1NC(=O)C(=O)NCCc1cccc(F)c1,0.34037584
ZINC_250K_4818,O=C(NCC(=O)N1CCN(C(=O)c2cccnc2)CC1)c1cccs1,0.3403758
ZINC_250K_87,Cc1ccc(C(=O)N[C@H]2CCC[NH2+][C@H]2C)cc1F,0.3403758
ZINC_250K_7532,Cc1ccc(NC(=O)C[NH+]2CCC[C@H]2C)cc1NC(=O)C[NH+]1CCCCC1,0.3403758
ZINC_250K_9898,COc1cc(OC)c2cc(C(=O)N[C@H](C)C(=O)N=c3[nH]c4ccccc4[nH]3)n(C)c2c1,0.34037578
ZINC_250K_402,CNC(=O)CN1c2ccccc2C(=O)N(C)[C@H]1c1ccccc1O,0.34037578
ZINC_250K_9281,C[C@@H](Oc1ccccc1F)C(=O)NNC(=O)COc1ccc(C#N)cc1,0.34037575
ZINC_250K_9523,COC(=O)Cc1ccc(S(=O)(=O)N(C)[C@@H]2CCCC[C@H]2C)s1,0.34037575
ZINC_250K_10392,COCCOc1ccc(C(=O)NC(=S)N2CCCCC2)cc1,0.3403757
ZINC_250K_9392,CC(C)[C@@H](C)NC(=O)[C@@H]1CC(=O)N(c2cccc3ccccc23)C1,0.34037566
ZINC_250K_1722,C[C@H]1CCN(C(=O)c2csc(-c3ccsc3)n2)C[C@H]1O,0.34037566
ZINC_250K_6923,O=C(N/N=C/c1cc2ccccc2nc1Cl)c1nc2ccccc2c(=O)[nH]1,0.3403756
ZINC_250K_36,O=C(O[C@H]1CCOC1)C1(c2ccc(Cl)c(Cl)c2)CCC1,0.34037554
ZINC_250K_3275,CCCc1nnc(NC(=O)NNc2ccccc2Cl)s1,0.34037554
ZINC_250K_2531,COc1ccc(-c2cnc(CN3C[C@H](C)OCC3(C)C)o2)cc1,0.34037554
ZINC_250K_2138,Cc1cccc(-c2cccc(CNC(=O)NC[C@H](C)C[C@H](C)O)c2)c1,0.34037554
ZINC_250K_9049,C[C@@H]([NH2+]CCC(=O)NC1CC1)c1ccc(F)cc1Cl,0.34037554
ZINC_250K_9459,O=S(=O)(NCC[C@H]1CCC[NH+](Cc2ccccn2)C1)C1CC1,0.34037554
ZINC_250K_3972,CCc1ccc(NC(=O)[C@H](C)OC(=O)c2cnc(C)cn2)cc1,0.34037554
ZINC_250K_9321,CCc1nn(C)cc1C(=O)NC[C@@H]1CCCS1,0.34037548
ZINC_250K_9924,CC[C@@H](C)NC(=O)Cn1c(=O)n(-c2ccccc2)c(=O)c2sccc21,0.34037545
ZINC_250K_9441,COc1ccc(F)cc1NC(=O)C(=O)N[C@@H]1CC[C@H](SC)C1,0.34037542
ZINC_250K_4086,COc1ccc(CC(=O)NNC(=O)c2ccoc2C)cc1OC,0.34037542
ZINC_250K_903,COc1cccc(C(=O)N[C@@](C)(C(N)=O)c2cccc(Cl)c2)c1,0.3403754
ZINC_250K_9818,Cc1ccc(C)c(NC(=O)[C@@H](C)Nc2cccc(NS(C)(=O)=O)c2)c1,0.34037536
ZINC_250K_8656,CO[C@H](CNC(=O)[C@@H](C)NC(=O)Nc1ccccc1)c1ccc(F)cc1,0.34037536
ZINC_250K_6999,C[C@@H](CC(=O)NCCc1ncnn1C)NC(=O)C1CCCCC1,0.34037536
ZINC_250K_10412,O=C(CSc1nnc(-c2ccccc2)o1)Nc1cccc(O)c1,0.34037536
ZINC_250K_273,COc1ccc(OCC(=O)N/N=C2\CCCc3ccccc32)cc1,0.34037533
ZINC_250K_15,CC(C)Cc1nc(SCC(=O)NC[C@@H]2CCCO2)c2c(=O)n(C)c(=O)n(C)c2n1,0.3403753
ZINC_250K_7770,CC1=C(C(=O)N/N=C/c2cccc(Br)c2)[C@H](c2ccc([N+](=O)[O-])cc2)NC(=S)N1,0.34037524
ZINC_250K_1353,O=C(NCCN1CCOCC1)C1=Cc2ccccc2OC1,0.34037524
ZINC_250K_1355,Cc1ccc(N2C(=O)C3=C4C[C@H](C(C)C)OC[C@@H]4SC3=NC2=S)cc1,0.34037524
ZINC_250K_2327,COc1ccc(-c2onc(C(=O)c3ccc([N+](=O)[O-])cc3)c2S(=O)(=O)c2ccccc2)cc1,0.34037524
ZINC_250K_2139,O=C(c1ccco1)N1N=C2CCCCC[C@@H]2[C@]1(O)C(F)(F)F,0.34037524
ZINC_250K_10026,Cc1[nH+]n(C)c(N(C)C)c1CN[C@@H]1CCCOc2ccc(F)cc21,0.34037524
ZINC_250K_1905,O=C(CSc1cccc(C(F)(F)F)c1)N1CCN(S(=O)(=O)c2cccs2)CC1,0.34037516
ZINC_250K_10035,COC(=O)c1cccc(NC(=O)c2c(-c3ccccc3)noc2C)c1,0.34037516
ZINC_250K_2354,CC1(C)CCCN(C(=O)NCc2cscn2)CC1,0.3403751
ZINC_250K_4947,CC[C@@H](CCO)CNC(=O)c1ccc2c(c1)OCC(=O)N2,0.34037507
ZINC_250K_7957,COC(=O)C1=C(C)Nc2nnnn2[C@H]1c1cccc(Oc2ccccc2)c1,0.34037504
ZINC_250K_3971,O=C(Cn1cc(Cl)c(=O)[nH]c1=O)c1ccc2c(c1)CCCC2,0.340375
ZINC_250K_243,C[C@H](Oc1ccc(Cl)c(Cl)c1)C(=O)NC[C@H]1CCC[C@@H]1O,0.340375
ZINC_250K_1071,CC1(C)Cc2occc2[C@@H]([NH2+]Cc2ccc(COC3CCOCC3)cc2)C1,0.34037498
ZINC_250K_949,CCCn1nnnc1CN1CC[C@]2(C1)NC(=O)N(C(C)C)C2=O,0.34037498
ZINC_250K_640,CCCn1/c(=N/C(=O)[C@@H](CCSC)NC(N)=O)[nH]c2ccccc21,0.34037495
ZINC_250K_10034,COC(=O)[C@H](CC1=c2ccccc2=[NH+]C1)NC(=O)c1ccccc1F,0.34037486
ZINC_250K_6137,O=C(OC1CCN(c2ccc(Cl)cn2)CC1)C12CC3CC(CC(C3)C1)C2,0.34037486
ZINC_250K_4481,CC(C)C[C@@H](NC(=O)c1ccc(-n2cnnn2)cc1)c1ncnn1C,0.34037486
ZINC_250K_9421,C[C@H](NC(=O)Nc1ccnn1Cc1ccccn1)c1ccccc1,0.3403748
ZINC_250K_1577,CN(Cc1ccc(OC(F)(F)F)cc1)C(=O)c1csc(-c2cccs2)n1,0.3403748
ZINC_250K_363,CC[NH+]1C[C@H](c2ccccc2)CC2(CCN(C(=O)c3ccon3)CC2)C1,0.34037477
ZINC_250K_4373,Cc1ccc([C@H](C)NC(=O)N(C)CCS(C)(=O)=O)cc1F,0.3403747
ZINC_250K_7126,FC(F)SCc1ccc(CN2CCC[C@@H](c3nccs3)C2)o1,0.3403747
ZINC_250K_9800,CCN1C[C@H](C(=O)NCc2ccncc2)CC1=O,0.34037465
ZINC_250K_9027,COc1ccccc1CNC(=O)NCc1ccc(F)cc1CSC,0.34037465
ZINC_250K_9572,CCOC(=O)c1ccc(OC(=O)/C=C/c2cccs2)c(Cl)c1,0.3403746
ZINC_250K_7366,CC[C@@H](C)NC(=O)c1ccc([N-]S(=O)(=O)c2ccc(F)c(F)c2)cc1,0.3403746
ZINC_250K_1709,C[NH+](C)CCN(C(=O)c1cnccn1)c1nc2c(F)cc(F)cc2s1,0.3403746
ZINC_250K_3373,C[NH+](CCc1ccccc1)Cc1c([C@@H]2CCC[NH2+]C2)[nH]c2ncccc12,0.34037453
ZINC_250K_5495,CCOC(=O)c1cnn2c([O-])cc(CCl)nc12,0.34037447
ZINC_250K_1002,CC[C@@H](CSC)NC(=O)NCc1cccc(OC)c1,0.3403744
ZINC_250K_10322,CC(C)NC(=O)Nc1cccc(-c2noc(-c3ccc(F)cc3)n2)c1,0.3403744
