row_idx,smiles,is_valid,is_empty,is_multifragment,looks_like_salt,missing_stereo,aromatic_inconsistency,file,dataset
1454,CO[C@@H](C)C1=NC=C(N2CCN(CCF)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1455,CO[C@@H](C)C1=NC=C(N2CCN(CCCO)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1456,CO[C@@H](C)C1=NC=C(N2CCN(C)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@@H]3C[C@H]3C3=CN=CN=C3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1457,CCN1CCN(C2C=C(C3N4CCCC5=C4C4=CC(C6N=C(C[C@@H](C(N7N[C@H](C(OCC(CC=34)(C)C)=O)CCC7)=O)NC([C@H]3[C@H](C)[C@@H]3C)=O)SC=6)=C5)C([C@@H](OC)C)=NC=2)CC1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1458,CO[C@@H](C)C1=NC=C(N2CCN(C)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@@H]3C[C@H]3C3=CSC=N3)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1459,COCCN1CCN(C2=CN=C([C@H](C)OC)C(C3=C4CC(C)(C)COC(=O)[C@@H]5CCCN(N5)C(=O)[C@@H](NC(=O)[C@H]5[C@H](C)[C@@H]5C)CC5=NC(=CS5)C5=CC6=C(C4=C5)N3CCC6)=C2)CC1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1460,CO[C@@H](C)C1=NC=C(N2CCN(C)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@@H]3C[C@H]3C3=CC=CN=C3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1461,CO[C@@H](C)C1=NC=C(N2CCN(C3CCOCC3)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1462,CO[C@@H](C)C1=NC=C(N2CCN(C3COC3)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1463,C1CC2=C3C4=CC(C5N=C(C[C@@H](C(N6N[C@H](C(OCC(CC4=C(C4C([C@@H](OC)C)=NC=C(N7CCN(C[C@H]8OCCNC8)CC7)C=4)N3C1)(C)C)=O)CCC6)=O)NC([C@H]1[C@H](C)[C@@H]1C)=O)SC=5)=C2,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1464,"CC1=CC([C@@H]2C[C@H]2C(=O)N[C@H]2CC3=NC(=CS3)[C@@]3=CC4=C5[C@](=C3)CCCN5C(=C4CC(C)(C)COC(=O)[C@H]3NN(CCC3)C2=O)C2=C([C@H](C)OC)N=CC(N3CCN(C)CC3)=C2)=CN=C1 |&1:4,6,10,17,21,37,47,r|",True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1465,CO[C@@H](C)C1=NC=C(N2CCN(CCN3CCCC3=O)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1466,CO[C@@H](C)C1=NC=C(N2CCN(CCOC3CCOC3)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)C3[C@@H](C)[C@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1467,CO[C@@H](C)C1=NC=C(N2CCN(CCC(C)(C)OC)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1468,CO[C@@H](C)C1=NC=C(N2CCN(C)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=C(F)C4=C(C2=C3)N1CCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1469,CO[C@@H](C)C1=NC=C(N2CCOCC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3C[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1C(C)(C)CC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1470,CO[C@@H](C)C1=C(C2=C3CC(C)(C)COC(=O)[C@@H]4CCCN(N4)C(=O)[C@@H](NC(=O)[C@H]4[C@H](C)[C@@H]4C)CC4=NC(=CS4)C4=CC3=C3C(=C4)CCCCN23)C=C(N2CCOCC2)C=N1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1471,CO[C@@H](C)C1=NC=C(N2CCN(C)CC2)C=C1C1=C2CC(C)(C)COC(=O)[C@@H]3CCCN(N3)C(=O)[C@@H](NC(=O)[C@H]3[C@H](C)[C@@H]3C)CC3=NC(=CS3)C3=CC4=C(C2=C3)N1CCCCC4,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1472,CCN1C2=CC=C3C=C2C(=C1C1=CC(N2CCN(C)CC2)=CN=C1[C@H](C)OC)CC(C)(C)COC(=O)[C@@H]1CCCN(N1)C(=O)[C@@H](NC(=O)[C@H]1C[C@@H]1C)CC1=NC3=CS1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1473,CCN1C2=CC=C3C=C2C(=C1C1=CC(N2CCN(C)CC2)=CN=C1[C@H](C)OC)CC(C)(C)COC(=O)[C@@H]1CCCN(N1)C(=O)[C@@H](NC(=O)[C@H]1[C@H](C)[C@@H]1C)CC1=NC3=CS1,True,False,False,False,False,False,mgtbind_compounds.csv,mgtbind
1474,CC1=CC(S(=O)(=O)NC2=C3NC=C(C#N)C3=C(C)C=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1475,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC(C(F)(F)F)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1476,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC([N+](=O)[O-])=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1477,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC(N)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1478,CNC(=O)C1=CC(S(=O)(=O)NC2=C3NC=C(C#N)C3=C(C)C=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1479,COC(=O)C1=CC(S(=O)(=O)NC2=C3NC=C(C#N)C3=C(C)C=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1480,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=C(C#N)C=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1481,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC=C2[N+](=O)[O-])C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1482,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=C(F)C=C2F)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1483,COC(=O)C1=CC=C(S(=O)(=O)NC2=C3NC=C(C#N)C3=C(C)C=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1484,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=C([N+](=O)[O-])C=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1485,CC1=C2C(C=O)=CNC2=C(NS(=O)(=O)C2=CC=CC(C#N)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1486,CC1=C2C=CNC2=C(NS(=O)(=O)C2=CC=CC(C#N)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1487,CNC(=O)C1=CNC2=C(NS(=O)(=O)C3=CC=CC(C#N)=C3)C=CC(C)=C12,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1488,N#CC1=CC(S(=O)(=O)NC2=C3NC=C(C#N)C3=C(C3=CC=CC=C3)C=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1489,O=S(=O)(NC1=C2C=CNC2=NC=N1)C1=CC=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1490,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC=C2OC(F)(F)F)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1491,CC1=CC=CC=C1S(=O)(=O)NC1=C2NC=C(C#N)C2=C(C)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1492,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC=C2C(F)(F)F)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1493,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC=C2Br)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1494,CC1=C2C(C#N)=CNC2=C(NS(=O)(=O)C2=CC=CC=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1495,CC1=C2C(C#N)=CNC2=C(NS(C)(=O)=O)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1496,CC(=O)NC1=C2NC=C(C#N)C2=C(C)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1497,N#CC1=CC(S(=O)(=O)NC2=C3NC=CC3=CC(Cl)=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1498,N#CC1=CC(S(=O)(=O)NC2=C3NC(=O)CC3=CC(F)=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1499,CC1=CC=C(NC(=O)C2=CC(C#N)=CC=C2)C2=C1C(C#N)=CN2,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1500,CC1=C2C(Cl)=CNC2=C(NS(=O)(=O)C2=CC=CC(C#N)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1501,CC1=C2C(Br)=CNC2=C(NS(=O)(=O)C2=CC=CC(C#N)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1502,N#CC1=CC(S(=O)(=O)NC2=C3NC=C(Br)C3=CC(Cl)=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1503,N#CC1=CC(S(=O)(=O)NC2=CC=C3C(C#N)=CNC3=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1504,N#CC1=CC(S(=O)(=O)NC2=C3NC=C(C#N)C3=CC=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1505,CCOC(=O)C1=CC2=CC(NS(=O)(=O)C3=CC=CC(C#N)=C3)=CC=C2N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1506,N#CC1=CC(S(=O)(=O)NC2=C3C=CNC3=NC=N2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1507,N#CC1=CC(S(=O)(=O)NC2=C3C(Cl)=CNC3=NC=N2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1508,N#CC1=CC(S(=O)(=O)NC2=CC=CN3N=CN=C23)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1509,N#CC1=CC(S(=O)(=O)NC2=C3NC=C(C#N)C3=CC(C3=CC=CC=C3)=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1510,N#CC1=CC(S(=O)(=O)NC2=C3NC=CC3=CC(C3=CC=CC=C3)=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1511,COCCNC1=CC=C(S(=O)(=O)NC2=C3NC=C(C#N)C3=C(C)C=C2)C=C1C#N,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1512,N#CC1=CC(S(=O)(=O)NC2=C3NC=CC3=C(C3=CC=CC=C3)C=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1513,N#CC1=CC(S(=O)(=O)NC2=C3CNC(=O)C3=CC=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1514,CCOC(=O)C1=CC2=C(C)C=CC(NS(=O)(=O)C3=CC=CC(C#N)=C3)=C2N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1515,N#CC1=CC(S(=O)(=O)NC2=C(N)C(C(N)=O)=CC=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1516,N#CC1=CC(S(=O)(=O)NC2=CC=C3NC=C(C#N)C3=C2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1517,N#CC1=CC=CC(S(=O)(=O)NC2=C3C(C#N)=CNC3=CC=C2)=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1518,N#CC1=CC=CC(S(=O)(=O)NC2=CC=CC3=C2NN=C3Cl)=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1519,CC(C)(C)OC(=O)N1C2=CC=CC=C2C=C1C1=CC=C2C(=C1)OC=C2C1CCC(=O)NC1=O,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1520,O=C1CCC(C2=COC3=CC(C4=CC5=C(C=CC=C5)N4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1521,COC1=CC=C(CN2C=C(C3=CC4=C(C=C3)C(C3CCC(=O)NC3=O)=CO4)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1522,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC6=C(C=C5)OCC6)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1523,COC1=CC(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)=CC=N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1524,COC1=CN=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1525,COC1=CN=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)N=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1526,COC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1527,CC1=C(NS(C)(=O)=O)C=CC(CN2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1528,CC1=C(N)C=CC(CN2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1529,CN(C)S(=O)(=O)C1=CC=C(CN2C=C(C3=CC4=C(C=C3)C(C3CCC(=O)NC3=O)=CO4)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1530,COC1=CC=C(C(C)N2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1531,COC1=CC=C(C(C)(C)N2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1532,COC1=CC=C(CN2C=C(C3=CC4=C(C=C3)C(C3CCC(=O)NC3=O)=CO4)C(F)=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1533,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(N6CCOCC6)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1534,O=C1CCC(C2=COC3=CC(C4=CNC5=NC=CC=C45)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1535,O=C1CCC(C2=COC3=CC(C4=CC5=CC(OCC6=CC=CC=C6)=CC=C5N4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1536,CC(C)(C)OC(=O)N1C2=CC(Br)=CC=C2C=C1C1=CC=C2C(=C1)OC=C2C1CCC(=O)NC1=O,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1537,COC1=CC=C2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)N(C(=O)OC(C)(C)C)C2=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1538,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=CC([N+](=O)[O-])=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1539,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=CC(F)=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1540,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=CC(Cl)=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1541,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(C6=CC=CC=C6)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1542,COC1=CC=C2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)NC2=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1543,CC1=CC=CC=C1CN1C=C(C2=CC=C3C(=C2)OC=C3C2CCC(=O)NC2=O)C=N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1544,CC1=CC(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1545,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(Cl)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1546,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(Cl)C(Cl)=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1547,CC1=CC=C2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)NC2=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1548,COC1=CC(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)=CC=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1549,CC1=CC=C2NC(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)=CC2=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1550,CC1=CC=CC2=C1C=C(C1=CC=C3C(=C1)OC=C3C1CCC(=O)NC1=O)N2,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1551,O=C1CCC(C2=COC3=CC(C4=CC5=CC=C(Cl)C=C5N4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1552,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C6OC(F)(F)OC6=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1553,O=C1CCC(C2=COC3=CC(C4=CC5=C(C=C(F)C=C5)N4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1554,O=C1CCC(C2=COC3=CC(C4=CC5=C(C=CC(F)=C5)N4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1555,COC1=CC=CC2=C1C=C(C1=CC=C3C(C4CCC(=O)NC4=O)=COC3=C1)N2,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1556,CC1=CC=CC(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)=N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1557,COC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1Cl,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1558,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(OC(F)(F)F)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1559,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=CC=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1560,COC1=CC(CN2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)=CC(OC)=N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1561,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(C6CC6)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1562,CS(=O)(=O)NC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1563,CC(C)C1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1564,COC1=NC(OC)=C(CN2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1565,COC1=CC=C(CN2C=CC(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)=C2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1566,[2H]C([2H])([2H])OC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1567,CC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1568,COC1=CC=CC=C1CN1C=C(C2=CC=C3C(C4CCC(=O)NC4=O)=COC3=C2)C=N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1569,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=CC=C5F)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1570,COC1=NC=C(CN2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1571,COC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1F,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1572,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CSC6=CC=CC=C56)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1573,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(OC6=CC=CC=C6)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1574,O=C1CCC(C2=COC3=CC(C4=CN(CC5=CC=C(F)C=C5)N=C4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1575,CC(C)(C)OC(=O)N1C=C(CN2C=C(C3=CC=C4C(C5CCC(=O)NC5=O)=COC4=C3)C=N2)C2=C1C=CC=C2,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1576,COC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1OC,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1577,COC1=CC(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)=CC(OC)=C1OC,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1578,O=C1CCC(C2=COC3=CC(C4=CC5=C(C=CC(Cl)=C5)N4)=CC=C32)C(=O)N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1579,CN1CCN(C2=CC=C(CN3C=C(C4=CC=C5C(=C4)OC=C5C4CCC(=O)NC4=O)C=N3)C=C2)CC1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1580,NC1=CC(F)=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1581,CC1=CC=CC2=C1NC(C1=CC=C3C(=C1)OC=C3C1CCC(=O)NC1=O)=C2,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1582,COC1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)N=N1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1583,CCC1C=CC(CN2N=CC(C3C=C4C(C(=CO4)C4C(=O)NC(=O)CC4)=CC=3)=C2)=CC=1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1584,CN(C)C1=CC=C(CN2C=C(C3=CC=C4C(=C3)OC=C4C3CCC(=O)NC3=O)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
1585,CC(C)(C)OC(=O)C1=CC=C(CN2C=C(C3=CC4=C(C=C3)C(C3CCC(=O)NC3=O)=CO4)C=N2)C=C1,True,False,False,False,True,False,mgtbind_compounds.csv,mgtbind
