compound_id,smiles,score
ZINC_39389,COc1ccc(OCCCn2c(C)nc([N+](=O)[O-])c2Br)cc1,0.43139142
ZINC_44228,Cc1c(CC(=O)N2CCN(C)C(=O)C2)c2c(n1CC(C)C)CC(C)(C)CC2=O,0.43139142
ZINC_3988,CCC[C@@H](C)C(=O)Nc1cc(C(=O)N[C@H](C)c2ccccc2)ccc1C,0.43139142
ZINC_15652,COC(=O)Nc1ccc(NC(=O)N[C@H](C)c2cc(C)oc2C)cc1,0.43139136
ZINC_11630,COc1cc(O[C@H]2CCC[C@H]([NH3+])C2)ccc1[N+](=O)[O-],0.43139136
ZINC_18903,CC(C)(C)[C@H](C#N)NC(=O)Cn1cc(Br)c(=O)[nH]c1=O,0.43139136
ZINC_47208,CS(=O)(=O)c1ccc2nc(NC(=O)c3csnn3)sc2c1,0.43139136
ZINC_45524,C[C@H]([NH3+])c1cc(F)ccc1O[C@@H]1CCO[C@@]2(CCOC2)C1,0.43139136
ZINC_37446,NS(=O)(=O)N1CCN(CCn2c(=O)oc3cccnc32)CC1,0.43139133
ZINC_33950,CC(=O)c1ccc(NC(=O)c2ccc3c(c2)C(=O)N(c2ccccc2)C3=O)cc1,0.43139133
ZINC_41112,CCCN(C[C@H]1C=c2cccc(C)c2=[NH+]C1=O)C(=O)c1ccco1,0.43139133
ZINC_10998,C[NH+]1[C@H]2CC[C@@H]1CN(Cn1c(=S)n(C(F)F)c3ccccc31)CC2,0.43139133
ZINC_5589,COC(=O)C[C@@H](C)NC(=O)c1ccc2c(c1)nc(C)n2C,0.43139133
ZINC_28345,Cc1ccc2cccc(C(=O)Nc3cc(C(N)=O)ccc3Cl)c2n1,0.43139133
ZINC_33919,CCOc1c(OC)cc(C[NH+]2CC[C@H]3CC[C@@H](C2)N3C)cc1OC,0.43139133
ZINC_30380,O=C(CC[C@@H]1Cc2ccccc2NC1=O)N[C@H]1C[C@H]1c1ccccc1,0.43139133
ZINC_30178,O=C(NCC[C@H]1CCCO1)c1ccc(Cl)cc1O,0.43139133
ZINC_1364,COc1ccc([C@@H](Cc2ccccc2C)NS(C)(=O)=O)cc1OC,0.43139133
ZINC_9273,O=C(Cc1ccc2c(c1)CCCC2)NNC(=O)[C@@H]1CCS(=O)(=O)C1,0.43139133
ZINC_24740,COC(=O)[C@@H]1CCC[C@@H]1NC(=O)Nc1cncc2ccccc12,0.43139133
ZINC_18296,Cn1cc(CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)cn1,0.43139133
ZINC_35543,O=C(CC12CC3CC(CC(C3)C1)C2)NNC(=O)c1ccccc1[N+](=O)[O-],0.43139133
ZINC_30621,COc1ccc(/C=C/C(=O)N[C@@H](C)C(=O)N(C2CCCC2)C2CC2)cc1,0.43139133
ZINC_10547,CCCN1C(=O)C2(OCCCO2)c2ccc(Cl)c(Cl)c21,0.4313913
ZINC_4870,COC(=O)Nc1ccccc1C(=O)N(C)CCCc1ccccc1,0.4313913
ZINC_4294,CC(C)n1nnnc1S[C@@H](C)c1nc(N)nc(Nc2ccccc2)n1,0.4313913
ZINC_32685,Cc1cc(C)c2c(N)c(-c3cc(=O)oc4ccc(O)cc34)sc2n1,0.4313913
ZINC_3201,Cc1cc(=O)[nH]c(N2CCN(C(=O)c3cc(F)cc(F)c3)CC2)n1,0.4313913
ZINC_39288,C[C@H]1CCCC[C@@H]1NC(=O)CCn1cc(C(=O)[O-])cn1,0.4313913
ZINC_44579,Cc1noc(CCCC(=O)NCc2csc(C3CC3)n2)n1,0.4313913
ZINC_39165,Cc1nc(CNC(=O)c2ncoc2-c2cccs2)sc1C,0.4313913
ZINC_9236,COC(=O)Nc1ccc2c(c1)CCC(=O)N2,0.4313913
ZINC_17813,C[C@H]1CN[C@H](C(=O)N2CCN3C(=O)NC[C@@H]3C2)C[NH2+]1,0.4313913
ZINC_44065,Cc1n[nH]c(C)c1[C@H]1CCCN1C(=O)N[C@H]1CCCC[C@@H]1C,0.43139124
ZINC_17984,Cc1cc(C(=O)COc2ccc3c(c2)OCCO3)c(C)n1Cc1ccccc1,0.43139124
ZINC_31556,Cc1nc(CN2CCN(CC(=O)N3C[C@H](C)O[C@@H](C)C3)CC2)cs1,0.43139124
ZINC_48413,Cc1ccsc1C(=O)N1CCC2(CC1)Cc1ccccc1C2=O,0.43139124
ZINC_39802,CC(C)c1nc(C(=O)NCCC2CCCCC2)n[nH]1,0.43139124
ZINC_48568,CC(=O)Nc1ccc(C)c(NC(=O)Cc2ccc(F)c(F)c2)c1,0.43139124
ZINC_10243,CNC(=O)CC1CCN(C(=O)CCc2ccccc2)CC1,0.43139124
ZINC_45381,O=C(Nc1ccc2c(c1)COC2)N[C@@H]1CCOc2ccccc21,0.43139124
ZINC_41868,C[C@H]1CN(Cc2cc([N+](=O)[O-])ccc2O)CC[NH2+]1,0.43139124
ZINC_43155,O=C(Nc1ccccc1NC(=O)N1CCCC1)c1cc(Cl)ccc1O,0.43139124
ZINC_16480,CCOC(=O)NC1=c2c(OC)cccc2=[NH+][C@H]1C(=O)OC,0.43139124
ZINC_49806,Cc1ncsc1C[NH+]1CCC[C@H](c2cn[nH]c2)C1,0.43139124
ZINC_42985,C[C@H](NC(=O)CNC(=O)c1ccc(Cl)cc1Cl)c1cccc(Cl)c1,0.43139124
ZINC_16997,CC[C@@H](NC(=O)Nc1ccc(C)s1)c1cccc(S(N)(=O)=O)c1,0.43139124
ZINC_40503,C[C@@](O)(CNC(=O)c1ccccc1Cl)CSc1ccccc1,0.43139124
ZINC_24105,CC[C@H](C)[NH2+]CCNc1ccc(OC)c(Cl)c1,0.4313912
ZINC_12859,Cc1ccc(CNC(=O)CN2C(=O)N[C@@](C)(c3ccc(C(C)(C)C)cc3)C2=O)cc1,0.4313912
ZINC_24864,O=C(Nc1nc2c(s1)CCC2)c1cnc2sccn2c1=O,0.4313912
ZINC_27128,COC(=O)c1ccccc1NC(=O)CN[C@H](C)c1ccccc1Cl,0.4313912
ZINC_34558,CN1CCN(c2cccc(Cl)c2C(N)=S)C(C)(C)C1=O,0.4313912
ZINC_21424,Cc1cccc(Nc2ccccc2C(=O)NC2=NCCS2)c1C,0.4313912
ZINC_23186,CN(C)c1nc(-c2ccccc2)nc2c1CCN(C(=O)CO)C2,0.4313912
ZINC_31339,CC(C)c1nn(C)c2sc(C(=O)NNC(=O)Cc3ccsc3)cc12,0.4313912
ZINC_9204,C[C@H]1CC(C(=O)N[C@@H](c2ccccc2)c2ccc3c(c2)CCCO3)C[C@H](C)O1,0.4313912
ZINC_4535,[NH3+][C@]1(C(=O)[O-])CCC[C@@H](Oc2ccc3c(c2)CCC3)C1,0.4313912
ZINC_33196,CCC(=O)N1CCC[C@H](C(=O)N2CCc3c(F)ccc(F)c3C2)C1,0.4313912
ZINC_45630,C[C@H]1OCC[C@H]1C(=O)Nc1cccc(CS(C)(=O)=O)c1,0.43139115
ZINC_29953,CS(=O)(=O)Cc1ccc(C(=O)Oc2cccc(-n3cccn3)c2)cc1,0.43139115
ZINC_18396,Cc1csc(N(C(=O)CSCc2coc(-c3ccccc3)n2)c2ccccc2)n1,0.43139115
ZINC_20189,COC(=O)c1cc(C(=O)Nc2cc(OC)ccc2OC)c(=O)[nH]c1C,0.43139115
ZINC_7593,CC1(C)CN(C(=O)c2ccc(-n3ccnn3)cc2)CCS1(=O)=O,0.43139115
ZINC_45102,COC(=O)[C@H]1CN(Cc2cnc(N(C)C)s2)C[C@H]1C,0.43139115
ZINC_38067,CCn1nc(C)c(NC(=O)N2C[C@@H](C)O[C@@H](c3ccc(F)cc3)C2)c1C,0.43139115
ZINC_45203,Cc1ccc(NC(=O)NC2CCN(c3cccc[nH+]3)CC2)cc1,0.43139115
ZINC_44306,C[C@@H]1C[C@H]1[C@H](NC(=O)NCC1(O)CCSCC1)c1ccc(Cl)cc1,0.43139115
ZINC_6285,O=C(Cn1c(=O)c2ccccc2n2nnc(-c3ccccc3)c12)Nc1ccccc1,0.43139115
ZINC_34718,CCOc1ccc(NC(=O)Nc2ccc(F)cc2F)cc1F,0.43139115
ZINC_11986,COc1ccccc1Cn1cc(C(=O)c2ccccc2)c(=O)c2ccccc21,0.43139115
ZINC_47122,CC[C@@H](C)N(Cc1ccsc1)C(=O)c1cnn(CC)c1,0.43139115
ZINC_38791,CS(=O)(=O)NCCCNC(=O)c1cc2c([nH]c1=O)CCCC2=O,0.43139115
ZINC_15528,CS[C@H]1CCC[C@@H](NC(=O)C2(c3ccccc3)CCOCC2)C1,0.43139115
ZINC_6557,Fc1ccc(C(F)(F)F)cc1C[NH+]1CCC(OC[C@H]2CCCO2)CC1,0.43139115
ZINC_18199,COc1ccc(-c2sc(C(=O)[O-])cc2C)c(OC)c1,0.43139112
ZINC_42674,CC[S@@](=O)CCNC(=O)CCc1cccc(Cl)c1Cl,0.43139112
ZINC_19292,COC(=O)N(C)c1ccc(NC(=O)c2ccc(-n3ccnn3)cc2)cc1,0.43139112
ZINC_39686,CN(C)c1cccc(C(=O)N(CCc2ccccc2)C[C@H]2CCC[NH+](C)C2)c1,0.43139112
ZINC_11052,CCn1nc(C)c2c(C(=O)N[C@H](C)c3ccccc3)cc(C)nc21,0.43139112
ZINC_1738,COc1cc(C(=O)N[C@H]2CC(=O)N(C)C2)nc(OC)n1,0.43139112
ZINC_32829,COCc1nc2n(n1)C[C@@H]([NH2+][C@@H](Cc1ccc(C)cc1)C(C)C)CC2,0.43139112
ZINC_38124,O=C(Cc1cccs1)Nc1cccc(C[NH+]2CCCC2)c1,0.43139112
ZINC_27855,Cc1ccc(C(=O)[O-])cc1NC(=O)c1nn(C)c(=O)c2ccccc12,0.43139106
ZINC_15289,CC(=O)Nc1c(C)cc(NC(=O)N[C@@H]2C[C@@H]2C2CCCCC2)cc1C,0.43139106
ZINC_47317,Brc1ccc(-c2csc3ncnc(N4CCCCC4)c23)cc1,0.43139106
ZINC_46431,Cc1cc(C)cc(NC(=O)CSc2nnc(NCc3ccccc3)s2)c1,0.43139106
ZINC_42321,Nc1cc(=O)[nH]c(SCC(=O)Nc2ccccc2C(=O)[O-])n1,0.43139106
ZINC_11779,COCCN1CCN(Cc2ccccc2Br)CC1=O,0.43139106
ZINC_11789,C#CCN1CCN(CC(=O)N(CC)Cc2ccccc2)CC1,0.43139106
ZINC_6464,CCc1cnc(NC(=O)N[C@H](CC)c2cccc([N+](=O)[O-])c2)s1,0.43139106
ZINC_17057,C/C(=C/C(=O)[C@H](C#N)c1nc(C(C)C)cs1)c1ccccc1Cl,0.43139106
ZINC_35961,Cc1ccc(NCc2ncc(C(C)C)o2)cc1OC(F)F,0.43139106
ZINC_25616,COc1ccc(C[C@H](C)[NH2+][C@H]2CCCC[C@@H]2C)cc1OC,0.43139106
ZINC_48185,Cc1csc([C@@H](NC(=O)N[C@H](C)c2ccc3ccccc3c2)C2CC2)n1,0.43139106
ZINC_16183,CC(=O)N1CCC(CCC(=O)N2CCN(C3=[NH+]CC(C)(C)S3)CC2)CC1,0.43139106
ZINC_2641,Cc1cccc(NC(=O)N(C)Cc2sccc2C)c1,0.43139106
ZINC_33305,C/C(=N\Nc1nnc(SCC(=O)Nc2ccccc2)n1N)c1ccc(F)cc1,0.43139106
ZINC_17281,Nc1ccc(OCCCN2CCCCCC2=O)cc1,0.43139106
ZINC_36077,COC(=O)c1ccccc1C[NH+]1CCC(OC(C)(C)C)CC1,0.43139106
ZINC_12419,[NH3+][C@H](Cc1ccc(O)cc1)C(=O)Oc1ccc2c(=O)c(Oc3ccccc3)coc2c1,0.43139103
ZINC_11610,Cc1cc2nc(N3CCN(C(=O)c4c(F)cccc4F)CC3)sc2cc1C,0.43139103
ZINC_17526,CCn1c(=O)c2ccccc2n(CC(=O)Nc2c(F)cccc2F)c1=O,0.43139103
ZINC_3833,Cc1nc(CC(=O)N[C@H](c2ccccc2)c2nnc(N)s2)cs1,0.43139103
ZINC_9182,O=C(c1scnc1C1CC1)N1CCO[C@@H](c2ccsc2)C1,0.43139103
ZINC_41788,COc1ccc(-c2cc(C(=O)NNC=C3C(=O)Nc4ccc(Br)cc43)[nH]n2)cc1,0.43139103
ZINC_31983,O=C(c1ccncc1Cl)N1CCC[C@@H]2CCC[C@H]21,0.43139103
ZINC_9619,CC(C)=CC(=O)NCc1ccc(C(=O)NCc2cnn(C)c2)cc1,0.43139103
ZINC_30094,CC(=O)Nc1sc(N/N=C/c2cccs2)nc1-c1ccc(C)cc1,0.43139097
ZINC_30033,COc1ccc(NC(=O)CCCCO)cc1O,0.43139097
ZINC_39774,CCc1cccc(C)c1NC(=S)NCCC1=c2cc(C)ccc2=[NH+][C@@H]1C,0.43139097
ZINC_33832,O=C(COc1ncnc2c(Cl)cc(Cl)cc12)c1ccc2c(c1)OCCO2,0.43139097
ZINC_37992,Cc1nc(C(C)C)sc1[C@H](C)[NH2+]CCCC(=O)N1Cc2ccccc2C1,0.43139097
ZINC_21863,Cc1cc(C)c2c(=O)cc(CS[C@H]3NN[C@@H](c4cccc(F)c4)N3C)[nH]c2c1,0.43139097
ZINC_25698,COc1ccc(C(=O)CSc2nncn2-c2ccccc2OC)cc1,0.43139097
ZINC_16598,Cc1ccccc1/[NH+]=c1\scc(-c2cccc([N+](=O)[O-])c2)n1CCO,0.43139097
ZINC_25989,CC(=O)Oc1ccc([C@H]2Nc3c(C(=O)[O-])ccc([N+](=O)[O-])c3[C@H]3C=CC[C@@H]32)cc1,0.43139097
ZINC_30472,c1ccc([C@@H](c2nnnn2C2CCCCC2)N2CCN(c3ccccc3)CC2)cc1,0.43139097
ZINC_6728,Cc1ccccc1-n1ncc(C(=O)Nc2ccccc2C(F)(F)F)c1C,0.43139097
ZINC_26470,Fc1cc(C[NH+]2CCCC[C@@H]2Cn2cncn2)c2ncccc2c1,0.43139097
ZINC_5718,O=C(CSc1nc2ccccc2o1)Nc1onc2c1CSC2,0.43139097
ZINC_9512,Cc1ccc([C@@H]2CCC[NH+]2Cc2ccc(S(=O)(=O)N(C)C)o2)cc1C,0.43139097
ZINC_23119,Fc1ccc(CSc2nnc(Cc3cccs3)n2C2CC2)c(F)c1,0.43139097
ZINC_33861,Cc1ccc(-c2nonc2NC(=O)c2ccc(Cl)cc2)cc1C,0.43139097
ZINC_11366,CC(C)[C@@H](NCc1nncn1C1CC1)c1c(Cl)cccc1Cl,0.43139097
ZINC_42056,CCOC(=O)Nc1ccc(NC(=O)c2cccc(Cl)c2)cc1,0.43139097
ZINC_38517,CCn1cc(NC(=O)c2c(F)ccc(N)c2F)ccc1=O,0.43139097
ZINC_20925,NC(=O)CCN1CCN(C(=O)c2cn(C/C=C/c3ccccc3)nn2)CC1,0.43139097
ZINC_46691,CCCOc1ccc2cc(C(=O)NC(C)(C)C)c(=O)oc2c1,0.43139097
ZINC_10589,CO[C@@H](CNC(=O)CN(C)C(=O)c1ccccc1)c1cccc(Cl)c1,0.43139097
ZINC_31319,COc1ccc(-c2csc3nc(C)n(-n4c(C)ccc4C)c(=O)c23)cc1OC,0.43139097
ZINC_27652,Cc1c(Cl)cccc1NNC(=O)NC[C@H](C)C[NH+]1CCCC1,0.43139097
ZINC_16989,C[C@H]1C[C@H]1C(=O)NCc1cccc(C(F)(F)F)c1,0.43139097
ZINC_29093,Cc1cccnc1CC(=O)CCC1CCCCC1,0.43139094
ZINC_31697,C[C@H]1CC[C@H](CO)C[NH+]1Cc1c[nH]nc1-c1c(F)cccc1F,0.43139094
ZINC_6280,CSc1ccccc1NC(=O)Cc1cc(-c2cc3ccccc3o2)on1,0.43139094
ZINC_42165,CNC(=O)c1ccc(CN(Cc2ccco2)C(=O)[C@@H]2CCOC2)cc1,0.43139094
ZINC_769,COc1ccc(-c2nnc(SCC(=O)c3ccc(Br)cc3)o2)cc1OC,0.43139094
ZINC_33771,O=C(O[C@H]1CCc2ccc(Cl)cc21)[C@@H]1C[C@@H]1[N+](=O)[O-],0.43139094
ZINC_33620,C[C@@H](NC(=O)[C@@H]1Cc2ccccc2C(=O)O1)c1cc2ccccc2o1,0.43139094
ZINC_28654,C[C@@H]1C[C@H](C)C[NH+](CC(=O)NCCc2ccc(Cl)cc2)C1,0.43139094
ZINC_32635,CCOC(=O)c1csc([N-]S(=O)(=O)c2cccc3ccccc23)n1,0.43139088
ZINC_15122,COc1ccccc1-n1nc(C(C)C)nc1CCc1cccnc1,0.43139088
ZINC_45215,O=C1C[C@@H](N2CCC3(CC2)OCCO3)C(=O)N1c1ccccc1Cl,0.43139088
ZINC_33332,O=C(Oc1ccccc1)N1CCN(C(=O)c2c[nH]cc2-c2ccc(Cl)s2)CC1,0.43139088
ZINC_536,CC(=O)Nc1ccc(NC(=O)c2ccc3c(c2)Cc2ccccc2-3)cc1,0.43139088
ZINC_25576,CC(=O)c1cc2ccc(OC(=O)c3cccc(C)c3)cc2oc1=O,0.43139088
ZINC_14508,CN(C)C(=O)Cc1ccc(-c2nn3c(CC(=O)N(C)C)nnc3s2)cc1Cl,0.43139088
ZINC_26900,COCCCN(C(=O)Cc1ccc(Br)cc1)[C@H]1CCS(=O)(=O)C1,0.43139088
ZINC_41700,Cc1ccc(C(=O)N[C@H](C(=O)N2CCc3ccccc3C2)C(C)C)cc1,0.43139088
ZINC_13762,C[C@H]1CN(Cc2cc(C#CCO)ccc2F)S(=O)(=O)C1,0.43139088
ZINC_670,Clc1ccc([C@H](NCCc2nnc3ccccn23)C2CC2)cc1Cl,0.43139088
ZINC_2963,CN(Cc1nccn1CC(F)(F)F)S(=O)(=O)c1ccc(C(F)(F)F)cc1,0.43139088
ZINC_15412,CCN(CC)S(=O)(=O)c1cccnc1N1CCN(CCO)CC1,0.43139088
ZINC_2928,Cc1noc(C)c1CCCNC(=O)N1CCSC[C@@H]1c1ccccc1,0.43139088
ZINC_46286,CC1CCC(N(C)C(=O)NCCCOC[C@@H]2CCCO2)CC1,0.43139088
ZINC_46790,C[C@]12C[C@H](NC(=S)N1c1cccc(Cl)c1)c1cccc(Cl)c1O2,0.43139088
ZINC_19882,C#CCn1/c(=N\C(=O)c2ccnn2C)sc2cc(C)ccc21,0.43139088
ZINC_8240,CC(=O)c1cnc(NC(=O)[C@@H](C)CCc2ccccc2F)s1,0.43139088
ZINC_4335,Cc1nsc(N2CCC[NH+](Cc3ncccc3C)CC2)n1,0.43139088
ZINC_35008,CCOc1ccc(CC(=O)Nc2ccc(OC)nc2)cc1,0.43139088
ZINC_34521,Cc1ncsc1C(=O)Nc1ccc(Oc2ccccc2C(N)=O)cc1,0.43139088
ZINC_6259,CCN(C)S(=O)(=O)N[C@@H](c1ccc(OC)cc1)C1CCOCC1,0.43139088
ZINC_34460,C[C@]1(CNC(=O)Nc2ccc3c(c2)COC3)CCCS1,0.43139088
ZINC_4252,COc1ccc(C[NH2+]Cc2c[nH]nc2-c2ccc(C)cc2)cc1OC,0.43139085
ZINC_20682,Cc1cnc2c(c1)nc([C@@H](C)Cl)n2C[C@@H]1CCS(=O)(=O)C1,0.43139085
ZINC_8193,Cc1cc(OC(=O)CCCNC(=O)C2CC2)cc(C)c1Cl,0.43139085
ZINC_47673,CN(C)c1cccc(CNC(=O)C(=O)Nc2ccn(C)n2)c1,0.43139085
ZINC_46573,Cc1cccc(NC(=O)CSCC(=O)Nc2cn(C)c(=O)cc2C)c1,0.43139085
ZINC_39956,CC[C@]1(C)NC(=O)N(CC(=O)N[C@@H](C)Cc2cccs2)C1=O,0.43139085
ZINC_35083,Cc1ccsc1[C@@H]1C[C@H]1C(=O)N[C@@H](CO)c1ccco1,0.4313908
ZINC_48245,CCCC[C@@H](C)[NH2+][C@@H]1CCN(C(=O)NCC)C1,0.4313908
ZINC_23178,CC[C@@H](NC(=O)N[C@H]1C[C@@](C)(OC)C1(C)C)c1nc(C)cs1,0.4313908
ZINC_7521,CCOC(=O)c1cccc(N[C@H]2CS[C@@H](C)C2)c1,0.4313908
ZINC_666,O=C(CSCC(F)(F)F)N1CCN(c2ccc(Cl)cn2)CC1,0.4313908
ZINC_21796,CC(=O)N(C)c1cccc(NC(=O)N2CCC(C)CC2)c1,0.4313908
ZINC_96,Cc1cc(Cl)ccc1OCC(=O)N/N=C/c1ccccn1,0.4313908
ZINC_30562,COc1ccc(/C=C2\N=C(c3ccc([N+](=O)[O-])cc3Cl)OC2=O)cc1,0.4313908
ZINC_20263,C[C@@H](Oc1ccc(Cl)cc1Cl)C(=O)NN1C(=O)c2ccccc2C1=O,0.4313908
ZINC_28108,COc1ccc(NC(C)=O)c(NC(=O)c2ccc([N+](=O)[O-])o2)c1,0.4313908
ZINC_16198,CCN(CC)C(=O)[C@@]12CC[C@@](C)(c3nc4ccc([N+](=O)[O-])cc4nc31)C2(C)C,0.4313908
ZINC_10891,CC(C)[NH+](Cc1cccc(F)c1)Cc1ccc(C(C)(C)O)o1,0.4313908
ZINC_23701,CCC[C@@H]1C[C@@H]1NC(=O)c1ccccc1SCc1nc(C)no1,0.4313908
ZINC_24407,CC(=O)N1CCc2cccc(NC(=O)C3CC3)c21,0.4313908
ZINC_37727,Cc1ccc(C(=O)NC[C@@](O)(c2ccccc2)C(F)(F)F)cc1[N+](=O)[O-],0.4313908
ZINC_11324,Cc1cccc(NC(=O)O[C@@H](C)c2sc3ncnn3c2C)c1,0.43139076
ZINC_25624,O=C(Nc1cccc2ccccc12)c1c[nH]c2cc(Cl)ccc2c1=O,0.43139076
ZINC_34389,CC[NH+]1CCC[C@@H](CNC(=O)N[C@@H](C)CCC(C)(C)C)C1,0.43139076
ZINC_34940,CCC[NH2+][C@@H](CC)c1ccn(C[C@@H]2CN(C)CCO2)c1,0.43139076
ZINC_1931,CCN(CC)S(=O)(=O)N1CCC[C@H](C(=O)NC2CCCCCCC2)C1,0.43139076
ZINC_47258,CCCc1nc(C(=O)Nc2c(Cl)ccc3scnc23)n[nH]1,0.43139076
ZINC_14731,O=C(c1ccc([N+](=O)[O-])cc1)N1CCN(c2nc3ccc(F)cc3s2)CC1,0.43139076
ZINC_45749,Cc1ccc(C2=NN(C(=O)CN3C(=O)c4ccccc4S3(=O)=O)[C@H](c3ccco3)C2)cc1,0.43139076
ZINC_30960,Cc1ccc(S(=O)(=O)[N-]/N=C/C2=Cc3cc(Cl)cc(Cl)c3OC2)cc1[N+](=O)[O-],0.43139076
ZINC_41635,CCCCN(C(=O)Cc1cccc2ccccc12)[C@H]1CCS(=O)(=O)C1,0.43139076
ZINC_37280,N#Cc1ccc(NC(=O)CSc2nnc(-c3ccccc3)c(-c3ccccc3)n2)cc1,0.4313907
ZINC_18215,Cc1noc(C)c1[C@H](C)NC(=O)CCc1nncn1-c1ccccc1,0.4313907
ZINC_29014,C[C@H]1CCN(C(=O)c2ccc3nncn3c2)[C@@H](C)C1,0.4313907
ZINC_37332,CC(=O)N1CCC(C(=O)N[C@@H](c2ccccc2)C(F)(F)F)CC1,0.4313907
ZINC_37658,CC(C)COC(=O)[C@H]1[C@@H]2C=C[C@@]3(CN([C@@H](C)c4ccccc4)C(=O)[C@@H]13)O2,0.4313907
ZINC_13699,CC(=O)Nc1ccc(NC(=O)/C=C(/C)c2ccccc2F)c(Cl)c1,0.4313907
ZINC_41500,Cc1nc(Nc2cnccn2)cc([C@@H]2CC[NH+](CC(C)C)C2)n1,0.4313907
ZINC_310,Cc1cc(N)nc(SCC(=O)NC[C@@H](c2ccccc2)C(C)C)n1,0.4313907
ZINC_47734,O=C1c2ccccc2N[C@@H](c2ccc(O)c(O)c2)N1c1ccc2c(c1)OCCO2,0.4313907
ZINC_40186,COc1cccc(CO[C@H](C)C(=O)Nc2cc(C)nn2C)c1,0.4313907
ZINC_13898,O=C(NCCN1C(=O)CCC1=O)N[C@H](c1ccc(F)cc1)C1CCCC1,0.4313907
ZINC_43573,CC[C@@H]([NH3+])c1cccc(S(=O)(=O)N[C@H]2CCCC2(C)C)c1,0.4313907
ZINC_7956,O=C(CCNC(=O)c1ccc(O)c(Cl)c1)Nc1ccncc1,0.4313907
ZINC_37701,C=CCc1ccc(OC(=O)c2cc(C(C)C)nn2C)c(OC)c1,0.4313907
ZINC_12643,COc1cc(F)cc(CNC(=O)CCc2nc[nH]n2)c1,0.4313907
ZINC_15350,NC(=O)C1CCN(C(=O)c2cc(-c3ccc(F)cc3)[nH]n2)CC1,0.4313907
ZINC_22474,Cc1c(C(=O)[O-])cccc1-n1c(C)cc(/C=C2/C(=O)NC(=S)N=C2[O-])c1C,0.4313907
ZINC_8248,O=C(NNC(=O)c1cnc([C@H]2CCCO2)s1)c1ccc(F)cc1,0.4313907
ZINC_43111,O=C(c1ccc2ccccc2n1)N1CCC(C(=O)N2CCCCCC2)CC1,0.4313907
ZINC_13790,CC1CCN(C(=O)C2CC[NH+](C[C@@H]3C[C@@H]3c3ccccc3)CC2)CC1,0.4313907
ZINC_24528,COc1cccc2sc(NC(=O)OCC(F)(F)F)nc12,0.4313907
ZINC_23532,Cc1ccc(NC(=O)COc2ccccc2)cc1C(F)(F)F,0.43139067
ZINC_2898,NC(=O)c1cccc(CNC(=O)[C@@H]2C[C@@H]3C=C[C@H]2C3)c1,0.43139067
ZINC_12280,C[C@@H](NC(=O)c1cccnc1Cl)c1cccc2ccccc12,0.43139067
ZINC_47918,CCCCOC(=O)[C@H](C)NC(=O)c1cc2c([nH]c1=O)CCCC2,0.43139067
ZINC_49120,CCC(CC)C(=O)N1CCC(NC(=O)N[C@H]2CCCC[C@@H]2CO)CC1,0.43139067
ZINC_32460,Cc1cc2[nH]c(=O)[nH]c2cc1S(=O)(=O)NCCC(=O)[O-],0.43139067
ZINC_17266,Nc1nc(NS(=O)(=O)c2ccccc2)nn1-c1nc(-c2ccccc2)cs1,0.43139067
ZINC_19810,CCC1CCC(NC(=O)c2ccc3c(c2)COCO3)CC1,0.43139067
ZINC_29342,[NH3+]CCOC[C@H]1CCN(C(=O)OCc2ccccc2)C1,0.43139067
ZINC_9343,CCS(=O)(=O)CCn1ccc(N[C@@H](C)c2cccc(Cl)c2)n1,0.43139067
ZINC_6835,Brc1cnc2c(-c3nc(-c4ccc5c(c4)CCO5)no3)cnn2c1,0.43139067
ZINC_11054,CCc1ccc(OCC(=O)Nc2ccc(OC)c(OC)c2)cc1,0.43139067
ZINC_14300,CC[C@H](C)NC(=O)[C@H](C)NC(=O)Nc1ccc2c(c1)COC2,0.4313906
ZINC_41190,CCOc1cccc([C@@H]2C(C(=O)c3c(C)nn(C)c3C)=C([O-])C(=O)N2C)c1,0.4313906
ZINC_42899,O=C(Nc1ccccc1C(=O)NCc1ccccc1)c1ccccn1,0.4313906
ZINC_10464,COC(=O)c1ccc(-c2csc(NC(=O)c3ccc(S(C)(=O)=O)cc3)n2)cc1,0.4313906
ZINC_43593,CS(=O)(=O)N1C[C@H](NC(=O)c2ccc(N)nc2)[C@@H](C2CC2)C1,0.4313906
ZINC_11147,O=C(CSc1nnnn1C1CCCCC1)N(C1=CCCCC1)C1CC1,0.4313906
ZINC_7485,Cn1c(C[NH+](C)Cc2ncn(-c3ccccc3)n2)nnc1C1CC1,0.4313906
ZINC_39617,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCN(S(=O)(=O)c2ccccc2)CC1,0.4313906
ZINC_6381,COc1c(Br)c(C(=O)NC[C@@H](C)c2ccc(F)cc2)nn1C,0.4313906
ZINC_17136,COc1cc(OC)cc(C(=O)N2CCN(C(=O)c3ccc(Br)o3)CC2)c1,0.4313906
ZINC_48805,O=C(CCC1CC[NH+](C2CSCCSC2)CC1)Nc1ccc(F)c(Cl)c1,0.4313906
ZINC_46606,CCc1cccc(NC(=O)CNS(=O)(=O)c2cccc(Cl)c2)c1,0.4313906
ZINC_42723,CCC[C@@H]1[C@@H](C)CCCN1C(=O)c1cc2c(cc1O)OCO2,0.4313906
