original_smiles,canonical_smiles,canonical_smiles_no_stereo,inchi_key,inchi_key_no_stereo,stereo_present,chiral_centers_count,parse_ok,parse_error,source_dataset,source_id,source_name
C1=CC=C(C=C1)C2=CN=CC(=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cncc(-c5ccccc5)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cncc(-c5ccccc5)c4)cc3C2=O)C(=O)N1,NHIWOEUSDDFGOV-UHFFFAOYSA-N,NHIWOEUSDDFGOV-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6577,nan
C1=CC=C(C=C1)C2=CC=NC(=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cc(-c5ccccc5)ccn4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cc(-c5ccccc5)ccn4)cc3C2=O)C(=O)N1,PAPQSMZKMBELKK-UHFFFAOYSA-N,PAPQSMZKMBELKK-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6578,nan
CC(C1=CC2=C(C=C1)CN(C3CCC(=O)NC3=O)C2=O)NC(=O)OCC4=CN=C(C=C4)OC5CCOCC5,CC(NC(=O)OCc1ccc(OC2CCOCC2)nc1)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,CC(NC(=O)OCc1ccc(OC2CCOCC2)nc1)c1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,RCEYEFNHLDQHDH-UHFFFAOYSA-N,RCEYEFNHLDQHDH-UHFFFAOYSA-N,False,2,True,,mgdb,MG-6579,nan
C1CC(=O)N(C1)C2=CC=C(C=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(N5CCCC5=O)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(N5CCCC5=O)cc4)cc3C2=O)C(=O)N1,SLZJCUQTOQYWDF-UHFFFAOYSA-N,SLZJCUQTOQYWDF-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6580,nan
C1CC(C2=CC=C(C=C2)COC(=O)NCC3=CC4=C(C=C3)CN(C5CCC(=O)NC5=O)C4=O)OC1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5CCCO5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5CCCO5)cc4)cc3C2=O)C(=O)N1,JOALKETVFSTJMW-UHFFFAOYSA-N,JOALKETVFSTJMW-UHFFFAOYSA-N,False,2,True,,mgdb,MG-6581,nan
C1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccccc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccccc4)cc3C2=O)C(=O)N1,ZFCHAEPTXDWHRA-UHFFFAOYSA-N,ZFCHAEPTXDWHRA-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6582,nan
C1=CC(=CC(=C1)CCC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)C5=CC=C(C=C5)F,O=C(CCc1cccc(-c2ccc(F)cc2)c1)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,O=C(CCc1cccc(-c2ccc(F)cc2)c1)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2,AKCVKOQKBPKOHY-UHFFFAOYSA-N,AKCVKOQKBPKOHY-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6583,nan
C1=CC=C(C=C1)CCOC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,O=C1CCC(N2Cc3ccc(CNC(=O)OCCc4ccccc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCCc4ccccc4)cc3C2=O)C(=O)N1,HPLHHKSVNQQATF-UHFFFAOYSA-N,HPLHHKSVNQQATF-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6584,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)Cl,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(Cl)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(Cl)cc4)cc3C2=O)C(=O)N1,LEXZMGVJNXHEDV-UHFFFAOYSA-N,LEXZMGVJNXHEDV-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6585,nan
COC1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,COc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,COc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,KKRSCSONEFORJW-UHFFFAOYSA-N,KKRSCSONEFORJW-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6586,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)[N+](=O)[O-],O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc([N+](=O)[O-])cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc([N+](=O)[O-])cc4)cc3C2=O)C(=O)N1,BWLPBNBYRITIGW-UHFFFAOYSA-N,BWLPBNBYRITIGW-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6587,nan
C1=CC=C(C=C1)C2=CC=C(C=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(-c5ccccc5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(-c5ccccc5)cc4)cc3C2=O)C(=O)N1,GGUDWBMVVZILCT-UHFFFAOYSA-N,GGUDWBMVVZILCT-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6588,nan
COC1=CC2=CC=C(C=C2C=C1)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,COc1ccc2cc(COC(=O)NCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)ccc2c1,COc1ccc2cc(COC(=O)NCc3ccc4c(c3)C(=O)N(C3CCC(=O)NC3=O)C4)ccc2c1,PCBWGMHLGFNUDX-UHFFFAOYSA-N,PCBWGMHLGFNUDX-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6589,nan
CC1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,Cc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,Cc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,GFXQEVJAWQQXOF-UHFFFAOYSA-N,GFXQEVJAWQQXOF-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6590,nan
CC1=CC=C(COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)C(=C1)C,Cc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c(C)c1,Cc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c(C)c1,LSVXULORJKENID-UHFFFAOYSA-N,LSVXULORJKENID-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6591,nan
C1=CC(=CC(=C1)C(F)(F)F)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(C(F)(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(C(F)(F)F)c4)cc3C2=O)C(=O)N1,BELQBNSRUNEDRV-UHFFFAOYSA-N,BELQBNSRUNEDRV-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6592,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)OC(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC(F)F)cc4)cc3C2=O)C(=O)N1,DMUBXBUYFYIMKI-UHFFFAOYSA-N,DMUBXBUYFYIMKI-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6593,nan
CCOC1=C(C)C=C(C=C1C)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CCOc1c(C)cc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C,CCOc1c(C)cc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C,WNFLDZFKEQLQCR-UHFFFAOYSA-N,WNFLDZFKEQLQCR-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6594,nan
CSC1=CC(=CC=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CSc1cccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,CSc1cccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,VMCKDRJEQJRJDR-UHFFFAOYSA-N,VMCKDRJEQJRJDR-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6595,nan
CCC(C)(C)C1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CCC(C)(C)c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,CCC(C)(C)c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,GHXCRSDIMCXWAU-UHFFFAOYSA-N,GHXCRSDIMCXWAU-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6596,nan
C1CCC(C1)C2=CC=C(C=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5CCCC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5CCCC5)cc4)cc3C2=O)C(=O)N1,RAEZNSCAAPAJNN-UHFFFAOYSA-N,RAEZNSCAAPAJNN-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6597,nan
CC(C)OC1=CC(=CC=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CC(C)Oc1cccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,CC(C)Oc1cccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,FGZRUCQLOQPNOA-UHFFFAOYSA-N,FGZRUCQLOQPNOA-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6598,nan
C#CCOC1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,C#CCOc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,C#CCOc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,SRIYXAAFZZQHEK-UHFFFAOYSA-N,SRIYXAAFZZQHEK-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6599,nan
C1CC1COC2=CC=C(C=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OCC5CC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OCC5CC5)cc4)cc3C2=O)C(=O)N1,CMABCOIKFWEDIT-UHFFFAOYSA-N,CMABCOIKFWEDIT-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6600,nan
CCOC1=CC=C(COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)C(=C1)C,CCOc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c(C)c1,CCOc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c(C)c1,IZMRYBAPMXRPPH-UHFFFAOYSA-N,IZMRYBAPMXRPPH-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6601,nan
C1=C(C=CC(=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)CC(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(CC(F)(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(CC(F)(F)F)cc4)cc3C2=O)C(=O)N1,LZFNTSDUJYYLJP-UHFFFAOYSA-N,LZFNTSDUJYYLJP-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6602,nan
CCCC1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CCCc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,CCCc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,VNNPUPFUGLKJTF-UHFFFAOYSA-N,VNNPUPFUGLKJTF-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6603,nan
COC1=CC(=CC=C1F)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,COc1cc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)ccc1F,COc1cc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)ccc1F,CZTHQRPKXURSQS-UHFFFAOYSA-N,CZTHQRPKXURSQS-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6604,nan
CC(C)(C)C1=CC(=CC=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CC(C)(C)c1cccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,CC(C)(C)c1cccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)c1,RALRLQPIXRLQET-UHFFFAOYSA-N,RALRLQPIXRLQET-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6605,nan
CC(C)COC1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CC(C)COc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,CC(C)COc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,HYPBETMGKSKRBQ-UHFFFAOYSA-N,HYPBETMGKSKRBQ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6606,nan
CC(C)C1=CC(=CC=C1OC)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,COc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C(C)C,COc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1C(C)C,ASLHOZPMMTYVKI-UHFFFAOYSA-N,ASLHOZPMMTYVKI-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6607,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)C5(COC5)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5(F)COC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5(F)COC5)cc4)cc3C2=O)C(=O)N1,RFRHMOJDTOMUFA-UHFFFAOYSA-N,RFRHMOJDTOMUFA-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6608,nan
CSC1=CC=C(C=C1Cl)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CSc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1Cl,CSc1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1Cl,CQXPHBVAPDNXNY-UHFFFAOYSA-N,CQXPHBVAPDNXNY-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6609,nan
C1=C(C=CC(=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)C#CC(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C#CC(F)(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C#CC(F)(F)F)cc4)cc3C2=O)C(=O)N1,CXQNHICAKCPPTO-UHFFFAOYSA-N,CXQNHICAKCPPTO-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6610,nan
C1=CC(=CC(=C1)C2=CC=C(C=C2)F)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(-c5ccc(F)cc5)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(-c5ccc(F)cc5)c4)cc3C2=O)C(=O)N1,MHJCRMNHPRGYMC-UHFFFAOYSA-N,MHJCRMNHPRGYMC-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6611,nan
CC1=C(C2=CC=C(C=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3)SC=N1,Cc1ncsc1-c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,Cc1ncsc1-c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,CLUHXKZFFSMRSN-UHFFFAOYSA-N,CLUHXKZFFSMRSN-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6612,nan
C1CCN(CC1)CC2=CC=C(C=C2)COC(=O)NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(CN5CCCCC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(CN5CCCCC5)cc4)cc3C2=O)C(=O)N1,BXQTWIVXPPCIRW-UHFFFAOYSA-N,BXQTWIVXPPCIRW-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6613,nan
C1=CC(=CC(=C1)OCC(F)(F)F)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(OCC(F)(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(OCC(F)(F)F)c4)cc3C2=O)C(=O)N1,XZUBLWKFYKLNSV-UHFFFAOYSA-N,XZUBLWKFYKLNSV-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6614,nan
C1=C(C=CC(=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)CN5CCOCC5,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(CN5CCOCC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(CN5CCOCC5)cc4)cc3C2=O)C(=O)N1,XOETVPDQTHREDS-UHFFFAOYSA-N,XOETVPDQTHREDS-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6615,nan
C1=CC(=CC(=C1)SC(F)(F)F)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(SC(F)(F)F)c4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4cccc(SC(F)(F)F)c4)cc3C2=O)C(=O)N1,OTBYHARSKCHOQJ-UHFFFAOYSA-N,OTBYHARSKCHOQJ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6616,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4F)OC(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC(F)(F)F)cc4F)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC(F)(F)F)cc4F)cc3C2=O)C(=O)N1,FBIPANSBOCKXPW-UHFFFAOYSA-N,FBIPANSBOCKXPW-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6617,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)C(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C(F)(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C(F)(F)F)cc4)cc3C2=O)C(=O)N1,BSKAKQHVYUCIEJ-UHFFFAOYSA-N,BSKAKQHVYUCIEJ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6618,nan
CC(C)C1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2,CC(C)c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,CC(C)c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1,MQVKZRALRDZHBO-UHFFFAOYSA-N,MQVKZRALRDZHBO-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6619,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(N=C4)OCC(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OCC(F)(F)F)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OCC(F)(F)F)nc4)cc3C2=O)C(=O)N1,NBOJWVYHAHPWRK-UHFFFAOYSA-N,NBOJWVYHAHPWRK-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6620,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)OCC(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OCC(F)(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OCC(F)(F)F)cc4)cc3C2=O)C(=O)N1,RZKCELAUFLRACF-UHFFFAOYSA-N,RZKCELAUFLRACF-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6621,nan
CC(C)(C1=CC=C(C=C1)COC(=O)NCC2=CC=C3CN(C4CCC(=O)NC4=O)C(=O)C3=C2)C(F)(F)F,CC(C)(c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1)C(F)(F)F,CC(C)(c1ccc(COC(=O)NCc2ccc3c(c2)C(=O)N(C2CCC(=O)NC2=O)C3)cc1)C(F)(F)F,AYGSPXBHWUEEOO-UHFFFAOYSA-N,AYGSPXBHWUEEOO-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6622,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)C5CC5,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5CC5)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(C5CC5)cc4)cc3C2=O)C(=O)N1,CIGSCXVMGSRHIS-UHFFFAOYSA-N,CIGSCXVMGSRHIS-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6623,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(N=C4)OC5CCOCC5,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC5CCOCC5)nc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC5CCOCC5)nc4)cc3C2=O)C(=O)N1,CXRUWXPKRZTXHP-UHFFFAOYSA-N,CXRUWXPKRZTXHP-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6624,nan
CCC(COC(=O)NCC1=CC=C2CN(C3CCC(=O)NC3=O)C(=O)C2=C1)C4=CC=CC=C4,CCC(COC(=O)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2)c1ccccc1,CCC(COC(=O)NCc1ccc2c(c1)C(=O)N(C1CCC(=O)NC1=O)C2)c1ccccc1,IRDOUYPPHJOISL-UHFFFAOYSA-N,IRDOUYPPHJOISL-UHFFFAOYSA-N,False,2,True,,mgdb,MG-6625,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC(=O)OCC4=CC=C(C=C4)OC(F)(F)F,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC(F)(F)F)cc4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNC(=O)OCc4ccc(OC(F)(F)F)cc4)cc3C2=O)C(=O)N1,QLAMJYFIEVYJHF-UHFFFAOYSA-N,QLAMJYFIEVYJHF-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6626,nan
C1=C(C=C2C(=C1)CN(C3CCC(=O)NC3=O)C2=O)CNC4=NN=C(C5=CC=C(C=C5)OC(F)(F)F)O4,O=C1CCC(N2Cc3ccc(CNc4nnc(-c5ccc(OC(F)(F)F)cc5)o4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNc4nnc(-c5ccc(OC(F)(F)F)cc5)o4)cc3C2=O)C(=O)N1,YRMZUZSQDKMNGB-UHFFFAOYSA-N,YRMZUZSQDKMNGB-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6627,nan
C1=CC=C(C=C1)C2=NN=C(NCC3=CC=C4CN(C5CCC(=O)NC5=O)C(=O)C4=C3)O2,O=C1CCC(N2Cc3ccc(CNc4nnc(-c5ccccc5)o4)cc3C2=O)C(=O)N1,O=C1CCC(N2Cc3ccc(CNc4nnc(-c5ccccc5)o4)cc3C2=O)C(=O)N1,OUMWQCHAIVVEGL-UHFFFAOYSA-N,OUMWQCHAIVVEGL-UHFFFAOYSA-N,False,1,True,,mgdb,MG-6628,nan
