compound_id,smiles,MG_Score,score,Tc,Lipinski,PAINS
ZINC_250K_1351,CC[C@@H]1C[C@@H](C)CC[C@@H]1[NH2+]CCNS(C)(=O)=O,0.5700212674738165,0.34054345,0.15942028985507245,1,0
ZINC_250K_2624,CCOc1ccccc1OC/C=C/C[NH+](C)C,0.5699944090190187,0.34055042,0.21428571428571427,1,0
ZINC_250K_3739,CCc1ccc(CC(=O)C(C)(C)OC)s1,0.5698526838251655,0.34054935,0.20634920634920634,1,0
ZINC_250K_705,FC(F)(F)c1cccc2c1CCCC2,0.5694927605636291,0.34054998,0.2125,1,0
ZINC_250K_8803,[NH3+]CC(=O)N1C[C@H](O)C[C@H]1C(=O)[O-],0.5686681572027145,0.34055048,0.2191780821917808,1,0
ZINC_250K_9578,O=CC[NH+]1CCC(N2CCOCC2)CC1,0.5685422928508124,0.340551,0.2236842105263158,1,0
ZINC_250K_10495,CCC[NH2+][C@@H]1CCC[C@H]1CC[NH+](C)C1CCOCC1,0.5682342497378268,0.3405376,0.11940298507462686,1,0
ZINC_250K_3937,Cc1ccc2c(=O)cc([O-])oc2c1,0.5679417976631405,0.34056187,0.3111111111111111,1,0
ZINC_250K_6869,O=C1[C@@H]2C=C[C@@H](C=CC2)C1(c1ccccc1)c1ccccc1,0.5676836526395423,0.34054843,0.20634920634920634,1,0
ZINC_250K_5373,SCC1(COC/C=C/c2ccccc2)CCC1,0.5676174669417791,0.3405446,0.17647058823529413,1,0
ZINC_250K_9939,CC[C@H](C)N1C(=O)[C@@H](C)NC(=O)C1(C)C,0.5673360013988036,0.34055313,0.24444444444444444,1,0
ZINC_250K_1078,O=C([O-])C1([C@@H]2CCCC[C@H]2O)CCOCC1,0.5671260765451019,0.340547,0.19696969696969696,1,0
ZINC_250K_65,CCO[C@H]1C(=O)O[C@H]([C@@H](O)CO)C1=O,0.5671177789328161,0.3405435,0.1694915254237288,1,0
ZINC_250K_4688,CCCCS[C@H]1CCC[C@@](CO)([NH2+]C(C)C)C1,0.5668295719109656,0.34054217,0.16,1,0
ZINC_250K_3130,C[NH2+][C@@H](Cc1csc(C)n1)C(OC)OC,0.566788281730367,0.34055007,0.2222222222222222,1,0
ZINC_250K_4933,C[C@H]1CC=C(C2=NN=C(C(=O)[O-])C2)O1,0.5665156863224218,0.3405444,0.17857142857142858,1,0
ZINC_250K_1148,C[C@H]1CC[C@H]([C@H](O)C2([NH+]3CCCC3)CCCC2)C[C@@H]1C,0.565847852482243,0.3405373,0.125,1,0
ZINC_250K_3123,CC[NH2+][C@]1(CO)CC[C@H]([NH+](CC)CC(C)C)C1,0.5655836929918849,0.340539,0.13924050632911392,1,0
ZINC_250K_4188,Cc1ccc([C@H](O)[C@@H]2CSCCO2)cc1,0.5655217692274291,0.34054482,0.18518518518518517,1,0
ZINC_250K_7329,Cc1noc(C)c1C[NH2+][C@H](C)[C@H](C)C(=O)[O-],0.5652621868745293,0.34054086,0.15492957746478872,1,0
ZINC_250K_10084,Nc1ccccc1C[NH+]1CC2(CCC2)C1,0.5644522797536582,0.340547,0.20588235294117646,1,0
ZINC_250K_80,CCOc1ncnc(S(=O)(=O)CC)c1N,0.5632670719109656,0.34054217,0.171875,1,0
ZINC_250K_8340,C=CC[NH+](C/C=C/c1ccco1)CCO,0.5632607406503694,0.34054178,0.16883116883116883,1,0
ZINC_250K_5852,CC1(C)C[C@@H]([NH2+]C[C@@H]2CCCC[C@@H]2C(=O)[O-])C(C)(C)O1,0.5631845347566731,0.34053746,0.13513513513513514,1,0
ZINC_250K_3530,CC[C@H](C)[NH+](C)CC(=O)N1CCNCC1,0.5630356590951461,0.3405435,0.18309859154929578,1,0
ZINC_250K_9809,CCC1(C)CC[NH+](CC[C@@H]2CCC[C@H]2O)CC1,0.5628923087804782,0.3405405,0.16,1,0
ZINC_250K_4603,COc1cc(OC)c(OC)cc1/C=C(/C#N)C(N)=O,0.5627046511780971,0.34054813,0.22058823529411764,1,0
ZINC_250K_6187,Cc1ccc(/C=N/c2ccccc2C#N)s1,0.5626816671383443,0.34054664,0.208955223880597,1,0
ZINC_250K_6274,CC(C)Cc1ncc(C[NH+]2CCCCC2)s1,0.5626816671383443,0.34054664,0.208955223880597,1,0
ZINC_250K_5688,CCN1CC(=O)N(C[C@@H]([NH3+])C(=O)[O-])CC1=O,0.5623068943362911,0.3405411,0.16666666666666666,1,0
ZINC_250K_6805,CC[C@H]1CCC[C@H]([C@H](O)[C@@](C)(CC)[NH+]2CCCCC2)C1,0.5620583429278304,0.34054127,0.16883116883116883,1,0
ZINC_250K_2794,CCCOC[C@H]([NH2+]C)C(C)(C)N1CCOCC1,0.5620571449698335,0.34054485,0.19696969696969696,1,0
ZINC_250K_673,Cc1cc(C)cc(-c2nnc(Sc3nc(C(C)C)ns3)o2)c1,0.5618323069796343,0.34054163,0.1724137931034483,1,0
ZINC_250K_8907,CC[NH2+][C@H]1CC[C@H](OCC2CCCCC2)C1,0.5618213799450154,0.3405415,0.17142857142857143,1,0
ZINC_250K_2790,CC(=O)c1ccc2nc(N)sc2c1,0.5617424280744996,0.34055004,0.23880597014925373,1,0
ZINC_250K_6286,CC(C)([NH2+]C[C@@H]1CCCO1)C(=O)[O-],0.5616847169898622,0.34054312,0.18461538461538463,1,0
ZINC_250K_4881,CC[C@H](C)[NH+]1[C@@H](C(=O)[O-])CC[C@H]2CCCC[C@H]21,0.5616054783292148,0.34054205,0.17647058823529413,1,0
ZINC_250K_593,CC(C)c1ccc(CNC(N)=[NH2+])cc1,0.5615708329604213,0.34055197,0.2545454545454545,1,0
ZINC_250K_9121,C[NH2+][C@@]1(CO)CC[C@H](OCC2CCCCC2)C1,0.5610141871142629,0.3405414,0.17333333333333334,1,0
ZINC_250K_5188,Cc1ccc2c(c1)c(C)cc1n[nH]c(=S)n12,0.5608263751620478,0.3405424,0.18181818181818182,1,0
ZINC_250K_4341,C/C(=N/O)c1ccc2c3ccccc3n(C)c2c1,0.5604947256716477,0.34054863,0.2318840579710145,1,0
ZINC_250K_281,Cc1ccc(NC(=S)NC(C)C)cc1C,0.5603347017483497,0.3405491,0.2361111111111111,1,0
ZINC_250K_7922,Fc1ccc(C[C@H](CBr)c2ccccc2F)cc1,0.5603228791531742,0.3405445,0.2,1,0
ZINC_250K_8245,CCc1nnc(CNc2c(C)cc(C)cc2C)o1,0.5601550467380306,0.34054345,0.19230769230769232,1,0
ZINC_250K_6668,CCC[NH2+][C@H]1CC[NH+](C(CC)CC)[C@H](C)[C@@H]1C,0.5600471528518386,0.3405359,0.13333333333333333,1,0
ZINC_250K_3355,C[C@H]1[C@H](C(=O)[O-])CC[NH+]1CC(=O)NC(C)(C)C,0.5597665171065928,0.34054127,0.17647058823529413,1,0
ZINC_250K_3894,CCC(CC)([C@H](Cc1nc(C)cs1)NC)[NH+]1CCCC1,0.5585936789371477,0.34054583,0.21621621621621623,1,0
ZINC_250K_2396,Cc1ccc(/N=C2/COCCN2)cc1,0.558157443372399,0.34053934,0.16666666666666666,1,0
ZINC_250K_7159,O[C@H](COCCC12CC3CC(CC(C3)C1)C2)C[NH+]1CCSCC1,0.5580925908654059,0.34054056,0.17647058823529413,1,0
ZINC_250K_8191,C#CCn1c(C)cc(CC)c1C#N,0.5576904052322025,0.3405397,0.17105263157894737,1,0
ZINC_250K_1724,CC[C@@H](C)CN(CC)c1ncc(Br)cc1C[NH3+],0.5573807150230383,0.34053937,0.1694915254237288,1,0
ZINC_250K_7981,Cc1csc([C@](C)([NH3+])C2(C)CC2)n1,0.5571692329454411,0.34054512,0.2153846153846154,1,0
ZINC_250K_9852,CS[C@H](C)C[NH2+][C@H]1c2ccccc2C[C@H]1C,0.5566449567077992,0.34054294,0.2,1,0
ZINC_250K_6117,CS[C@H]1CC[C@@H]([NH2+][C@H](C)c2cnc(C)s2)C1,0.556542658595615,0.3405412,0.18666666666666668,1,0
ZINC_250K_6473,Cc1c(-c2ccccc2)nn(C)c1N,0.556101501954357,0.34055054,0.26153846153846155,1,0
ZINC_250K_9223,CC[C@H](CCO)C[NH2+][C@@H](C)c1sccc1C,0.5552813860468795,0.34053913,0.1746031746031746,1,0
ZINC_250K_2694,CCC(=O)c1ccc2c(c1)c1cc(C(=O)CC)ccc1n2C,0.5552000029017445,0.3405482,0.24615384615384617,1,0
ZINC_250K_7129,Cc1ccc(C(=O)c2ccc(C)cc2F)c(C)c1,0.5549764923386432,0.34054506,0.2222222222222222,1,0
ZINC_250K_9041,CC(C)[C@@H](CS)COc1ccc(C#N)cc1,0.5545906448142839,0.3405425,0.2033898305084746,1,0
ZINC_250K_2966,CC(C)[C@@H](C)NC(=O)N1CCSC(C)(C)C1,0.5545813217039978,0.34053725,0.16216216216216217,1,0
ZINC_250K_3844,O=C([O-])c1ccc(-c2ccsc2)cc1O,0.5545646363585671,0.3405401,0.18461538461538463,1,0
ZINC_250K_2383,COc1cc(Br)ccc1[C@H]([NH3+])C(=O)[O-],0.5542497130358975,0.34054515,0.22535211267605634,1,0
ZINC_250K_1550,COc1ccc(N)cc1-c1ccccc1,0.5541785982711266,0.34054723,0.24193548387096775,1,0
ZINC_250K_7617,CCC[C@@H](Cl)CCCc1ccc(O)cc1,0.5537009578451024,0.34054473,0.22388059701492538,1,0
ZINC_250K_4595,CC(C)CCC(=O)N1C[C@H](C)O[C@@H](C)C1,0.5536469655729728,0.34055218,0.2826086956521739,1,0
ZINC_250K_1294,CCOC(=O)/C(C#N)=C(\Cl)C(F)(F)F,0.5535773487551984,0.34053898,0.1791044776119403,1,0
ZINC_250K_7828,C[NH2+][C@@H](c1cc(C)cc(F)c1)C1CC1,0.5533546475450438,0.34054518,0.22857142857142856,1,0
ZINC_250K_5672,COS(=O)(=O)c1ccc(Cl)c2ccccc12,0.5530661368619864,0.3405486,0.2564102564102564,1,0
ZINC_250K_4433,CC[C@H](C)[C@H]1OCCC[C@H]1C(=O)[O-],0.5529850158210574,0.34053943,0.18461538461538463,1,0
ZINC_250K_4278,N#CC1(C#N)[C@H](C(N)=O)[C@@H]1c1ccc(F)cc1,0.5526538289048079,0.34054318,0.21518987341772153,1,0
ZINC_250K_6892,COCc1ccc([C@H](O)c2sccc2C)cc1,0.5518711239279986,0.34053782,0.17567567567567569,1,0
ZINC_250K_1445,CC[C@H](S[C@H](C)c1cccs1)C(N)=O,0.5518635416446805,0.3405435,0.22033898305084745,1,0
ZINC_250K_10279,CC[C@@H](CCO)NC(=O)NCCC(F)(F)F,0.5518588855408634,0.3405364,0.16455696202531644,1,0
ZINC_250K_9899,CCC[NH+](C1CCC([NH3+])CC1)[C@H]1CCN(C)C1=O,0.551813137668591,0.3405393,0.1875,1,0
ZINC_250K_9767,CN1CC(=O)N(C)c2[nH]cnc2C1=O,0.5514273070023639,0.34054002,0.19444444444444445,1,0
ZINC_250K_972,C[C@H]([NH3+])[C@@H](CC(=O)[O-])c1ccccc1,0.5512004027941013,0.34054944,0.2692307692307692,1,0
ZINC_250K_10432,O=C1C=CC(=O)N1c1ccc(-c2csnn2)cc1,0.551020680314611,0.3405401,0.19642857142857142,1,0
ZINC_250K_6943,C[C@@H]([NH3+])Cc1nc(-c2cncc(Br)c2)no1,0.5502718609081843,0.34055173,0.2903225806451613,1,0
ZINC_250K_4446,Cc1ccc(CCN(C)CC[NH+]2CCCC2)cc1,0.55012204603063,0.3405373,0.1774193548387097,1,0
ZINC_250K_4348,CC[C@@H](C)[C@@H](Cl)c1cc(C)c(F)cc1F,0.5499492517431824,0.3405401,0.2,1,0
ZINC_250K_3105,C[C@@H](Cc1cccs1)[NH+](C)Cc1ccc(Br)s1,0.5497727167049562,0.34053814,0.18518518518518517,1,0
ZINC_250K_2979,CSCCc1ccc(N)cc1,0.5495466028755892,0.34060436,0.20634920634920634,1,1
ZINC_250K_9506,CC[C@@](C)([C@@H](N)c1ccccc1)[NH+]1CCCCC1,0.5494777232245346,0.3405399,0.2,1,0
ZINC_250K_1857,CC(C)[C@](C)(O)CNC(=O)N[C@@H](C)CS(C)(=O)=O,0.5483447683270082,0.3405361,0.17391304347826086,1,0
ZINC_250K_232,Cc1ccc([C@]2([NH3+])CC[C@@H]2C)cc1,0.5481508400406417,0.34053892,0.19672131147540983,1,0
ZINC_250K_8881,CCn1ccc2cc(C=O)ccc21,0.5480000033679912,0.34055018,0.2857142857142857,1,0
ZINC_250K_3165,Cc1nc(N2C[C@@H](C)[C@H](C)C2)sc1C[NH3+],0.5478973390923608,0.34053847,0.19402985074626866,1,0
ZINC_250K_697,O=C([O-])c1ccc(-c2ccncc2)cn1,0.5473086920387805,0.34053898,0.2,1,0
ZINC_250K_6041,CCN(Cc1cccs1)C[C@@H](CS)c1ccccc1,0.546889873409267,0.3405392,0.203125,1,0
ZINC_250K_9568,C[C@H](c1ccccn1)[C@H](Br)c1ccccc1F,0.5464127878534542,0.3405386,0.2,1,0
ZINC_250K_552,O=C(CBr)c1cnc2ccc(Cl)cn12,0.545957834587293,0.34054062,0.21739130434782608,1,0
ZINC_250K_10430,O[C@H](Cc1ccc(Br)cc1)[C@@H]1CSCCO1,0.545700299841527,0.34053648,0.18571428571428572,1,0
ZINC_250K_6416,Cc1nnc(Nc2ccccc2)o1,0.5454770591552411,0.3405481,0.2777777777777778,1,0
ZINC_250K_3928,[NH3+][C@H]1CCC[C@@H]([NH+]2CC[C@@H](c3ccccc3)C2)C1,0.5454475026671062,0.3405366,0.1875,1,0
ZINC_250K_9035,Clc1ncc(Cl)c(Oc2ccccc2)n1,0.544494706288637,0.3405401,0.21818181818181817,1,0
ZINC_250K_7921,CCc1ccsc1-c1nnc([S-])[nH]1,0.5438325511937893,0.34053913,0.2127659574468085,1,0
ZINC_250K_5471,Cc1ccc([C@@H](C)[NH+](C)C2CCC([NH3+])CC2)cc1,0.5429564560748906,0.34053913,0.21568627450980393,1,0
ZINC_250K_6717,C/C=C/C=C/C(=O)Nc1cc(C)c(NC(C)=O)c(C)c1,0.5423104897412699,0.34053686,0.2,1,0
ZINC_250K_75,O=C(N[C@H]1CCS(=O)(=O)C1)C1CC[NH2+]CC1,0.5419456285660241,0.34054145,0.23728813559322035,1,0
ZINC_250K_8155,C[C@@H]1OCC[C@H]1C[NH2+]Cc1ccccc1,0.5415079924083761,0.34053758,0.20833333333333334,1,0
ZINC_250K_3829,O=[N+]([O-])c1c(-c2ccccc2)nc2ccccn12,0.5411465779714723,0.3405478,0.2898550724637681,1,0
ZINC_250K_1608,Cc1cc2c(c(=O)o1)C(c1ccc(Cl)c(Cl)c1)c1c(cc(C)oc1=O)O2,0.5404057278365081,0.34053686,0.20634920634920634,1,0
ZINC_250K_9129,Cc1cnc(NCc2sccc2C)nc1,0.5404057278365081,0.34053686,0.20634920634920634,1,0
ZINC_250K_8672,C[NH2+][C@H]1CCCCC[C@H]1CN(C)CCS(C)(=O)=O,0.5401326057736682,0.34053737,0.2112676056338028,1,0
ZINC_250K_1485,C[C@H]([C@@H](C)O)S(=O)(=O)c1ccc(F)cc1,0.5391975026671062,0.3405366,0.20833333333333334,1,0
ZINC_250K_1884,Cc1ccccc1C[S@](=O)CCCc1ccccc1,0.5384041313756537,0.3405451,0.2777777777777778,1,0
ZINC_250K_9968,[NH3+]C1C[C@H]2CC[C@@H](C1)N2c1ccc2nccnc2n1,0.5378037962178535,0.34053594,0.2077922077922078,1,0
ZINC_250K_1207,C[C@H](C#N)Sc1nc(-c2ccccc2)cs1,0.5373538462527707,0.3405363,0.21212121212121213,1,0
ZINC_250K_7476,O=C1N=C2C=CC=CN2C(=O)[C@@H]1c1ccccc1,0.5370967741935484,0.34053588,0.20967741935483872,1,0
ZINC_250K_3422,C[C@@H]1Cc2c(ccc(F)c2F)[C@@H]1Br,0.5361316684446502,0.34053636,0.21666666666666667,1,0
ZINC_250K_4060,Cc1ccc(C)c([C@@H](O)[C@@H](C)[C@@H](C)C(=O)[O-])c1,0.5360515498552358,0.34054184,0.26,1,0
ZINC_250K_4419,CN(C)/C=C(/C(=O)c1ccccc1)S(=O)(=O)c1ccccc1,0.535899508736359,0.3405416,0.25862068965517243,1,0
ZINC_250K_3773,C[NH2+]C1CCN(C(=O)C2(C)CCCC2)CC1,0.5346173840776919,0.34054208,0.26666666666666666,1,0
ZINC_250K_7457,CCc1ccc(CNC(=O)CS[C@H](C)C(C)C)s1,0.5327452723499656,0.34053686,0.2318840579710145,1,0
ZINC_250K_7786,C[C@@H]1CN(c2ccc(Br)cc2N)C[C@@H]1C,0.5319603398204409,0.34053656,0.23214285714285715,1,0
ZINC_250K_2927,C[C@H]([NH3+])c1ccn(CCCc2ccccc2)c1,0.5316668343679857,0.34054098,0.26785714285714285,1,0
ZINC_250K_6550,Cc1ccc(-c2n[nH]cc2C=O)s1,0.5303868133681313,0.34053665,0.23809523809523808,1,0
ZINC_250K_4760,CC(=O)Oc1ccc(C(=O)c2cccc(C)c2)cc1,0.5303282722605117,0.34053814,0.25,1,0
ZINC_250K_6448,N#CC[C@@H](O)c1cn2ccccc2n1,0.5301022810109371,0.3405367,0.23943661971830985,1,0
ZINC_250K_6841,CSc1ccc(C(=O)c2cc(C)ccc2C)cc1,0.529492992062509,0.34053946,0.2631578947368421,1,0
ZINC_250K_7682,Cc1ccccc1N1C(=O)CNC1=O,0.5284426669697301,0.34053674,0.24528301886792453,1,0
ZINC_250K_6723,O=Cc1cc(-c2ccc(F)cc2)ccn1,0.5264764650061897,0.34053713,0.2549019607843137,1,0
ZINC_250K_3306,CC(C)Sc1nnc(NC(=O)C(F)(F)F)s1,0.5240217116429284,0.34053597,0.25396825396825395,1,0
ZINC_250K_5890,CC[C@@H](C)[C@H](C[NH3+])c1ccc(OC)c(OC)c1,0.5240042061046986,0.34054163,0.29850746268656714,1,0
ZINC_250K_4469,CC[C@@H](Cl)[C@@H](C)c1ccc2c(c1)OCCCO2,0.5078656764335937,0.34053984,0.3382352941176471,1,0
ZINC_250K_6491,C[C@H](Cc1ccc([N+](=O)[O-])cc1)C(=O)[O-],0.5078217793664397,0.34054074,0.34545454545454546,1,0
ZINC_250K_9496,Cc1cc(C)c(S(=O)(=O)N=C2C=CC(=O)C=C2)c(C)c1,0.5078173955291236,0.3405907,0.23809523809523808,1,1
ZINC_250K_4258,CC1(C)CCC[C@]2(C)[C@@H]1CC[C@]1(C)[C@@H](O)[C@@]3(C)CC[C@@]21C3,0.5005806284296154,0.3405743,0.13333333333333333,0,0
ZINC_250K_7909,O=C(Nc1ccccc1)c1ccc(C(=O)c2ccccc2)cc1,0.5005658342223251,0.34053612,0.3333333333333333,1,0
ZINC_250K_4789,CC[C@H](C)[NH2+]Cc1ccc(N(C)C)cc1,0.4932712447000045,0.34057856,0.19117647058823528,1,1
ZINC_250K_5113,CSc1ccc(/C=C2/C[N+](C)(C)C/C(=C/c3ccc(SC)cc3)C2=O)cc1,0.4851988104785776,0.34057528,0.19230769230769232,0,1
ZINC_250K_4528,CCCCCN1C(=O)CSC1=S,0.44313997759724877,0.3405551,0.17391304347826086,1,1
ZINC_250K_5216,COC(=O)c1sc(C)cc1O,0.43245687452898374,0.34055746,0.22807017543859648,1,1
ZINC_250K_3391,NC1=C(N)C(=O)c2ncccc2C1=O,0.4082289725646452,0.3405424,0.19047619047619047,1,1
ZINC_250K_3966,[O-][n+]1c2c([n+]([O-])c3cc(N4CCCC4)c(F)cc31)CCC2,0.3862731270002969,0.34053642,0.21666666666666667,1,1
ZINC_250K_6693,C(=C(c1nc2ccccc2s1)c1nc2ccccc2s1)c1cccnc1,0.3497816944905774,0.34053725,0.3448275862068966,0,0
