idx,smiles,score
25364,"CC(C)[C@@H](C[NH+](C)C)NCc1ccc(C2CC2)cc1
",0.4406899
7494,"CC(C)Oc1ccc([C@@]2(C)C[NH+]=C(N)N2)cc1
",0.4406899
24992,"Cc1nc(/C=C/C[NH2+]C(C)C)cs1
",0.44068986
15549,"CC[NH2+][C@]1(CO)CC[C@H]([NH+](CC)CC(C)C)C1
",0.4406898
21501,"NC(=O)[C@@H](CC(=O)N1CCCC1)[NH2+]C1CCCC1
",0.4406898
9650,"N#CCC(=O)c1ccc(F)cc1F
",0.4406898
21185,"CN(C(=O)c1ccc(F)c(F)c1F)c1cc(F)ccc1F
",0.44068977
2450,"CCOP(=O)(OCC)[C@H](O)c1ccc(Cl)cc1
",0.4406897
10599,"C[C@@H](NC(=O)OC(C)(C)C)C(=O)OC1CCC1
",0.4406897
39932,"CC[C@H](C)[NH2+]CC[C@@H]1CSCCN1
",0.4406897
23731,"CC(C)(C)NC(=O)C[NH+]1CCC(O)(C(F)(F)F)CC1
",0.4406897
7112,"[NH3+][C@@H](c1ccc(Cl)c(Cl)c1)c1ccc(F)cn1
",0.4406897
24243,"CC(C)(C)N1C(=O)[C@H]2CC[C@H]3CCCC[C@@H]3N2C1=O
",0.4406897
4598,"O=CC1CC[NH+]([C@@H]2CCOC3(CCC3)C2)CC1
",0.44068965
13954,"CNC(=O)c1ccc(NC(=O)C(C)C)cc1
",0.44068965
997,"CC[C@H]1CN(Cc2ccc(CC(C)C)cc2)[C@@H](CC)C[NH2+]1
",0.44068962
18350,"C[NH2+][C@H](CC1CCCC1)[C@H]1CN(C)CCO1
",0.44068962
27560,"C[C@H]1CC[C@@H](C2(C(=O)[O-])CCCCC2)C[C@@H]1C
",0.44068962
3238,"CC[C@@H]1CC[C@H](NC(=O)[C@@H]2CC[C@@H]3CCCC[C@@H]3[NH2+]2)[C@@H]1C
",0.44068962
8031,"C[NH+](C)C[C@@H](N)Cc1ccccn1
",0.44068962
18890,"[NH3+][C@@H]1CCCCC[C@@H]1[C@@H]1CCOC2(CCOCC2)C1
",0.44068956
11562,"CCC([NH3+])(CC)c1nc(C2CCCCCC2)no1
",0.44068956
12657,"CCC(CC)[NH2+]C[C@@H]1CCC[C@H]1NS(C)(=O)=O
",0.44068956
20918,"C[C@H](Cc1ccc(Cl)cc1)[NH2+]CCC[NH+](C)C
",0.44068953
19788,"CC[C@H]1CC[C@@H]([NH+]2CCN3CCCC[C@@H]3C2)[C@@H]1C
",0.44068953
30723,"CCCO[C@@H]1CCC[NH+]([C@@H]2CCC(C)(C)[C@@H]2O)C1
",0.44068953
31329,"c1ccc(-c2ccc3c(ccc4ccccc43)[o+]2)cc1
",0.44068953
599,"C[C@H]([NH2+]C1CC[NH+](C)CC1)c1ccccc1
",0.44068953
30891,"CCN[C@@]1(C#N)CC[C@@H]([NH+](C)CC2CCCCC2)C1
",0.44068953
10277,"CC[NH2+][C@@H](CC1CCOCC1)[C@@](C)(CC)[NH+]1CCCCC1
",0.44068953
32212,"CC(C)(C)C(=O)NCCNC(=O)c1cnccn1
",0.44068947
19460,"Cc1ccccc1NC(=O)CCBr
",0.44068944
31036,"CC(=O)C[C@H]1CCCC[NH+]1CC(=O)N1CCCC1
",0.44068944
24256,"Cc1ccc(C[C@]2(O)CC(C)(C)OC2(C)C)cc1C
",0.44068944
37473,"CC1(C)CC(=O)C(=CNc2cc(C(F)(F)F)cc(C(F)(F)F)c2)C(=O)C1
",0.44068944
24923,"CC1(C)CC[C@](C[NH3+])(CCOCC(F)(F)F)[C@H]1O
",0.44068944
20624,"CNC(=O)COc1ccccc1C[NH2+]C
",0.44068938
7391,"CCC[NH2+][C@H]1CCC[C@H]1CCN1CC[NH+](C)[C@H](CC)C1
",0.44068936
33499,"CC[C@H](C)[C@H]([NH3+])c1ccc(Cl)s1
",0.44068936
24646,"CC(C)[C@H]1c2ccccc2C(=O)[C@@H]1C
",0.44068936
14149,"C[C@@H]([NH3+])c1n[nH]c(-c2ccc(I)cc2)n1
",0.44068936
17134,"OC[C@H]([NH2+]Cc1ccc(-c2ccccc2)cc1)c1ccccc1
",0.44068936
22616,"CC(C)[C@H]1CC[C@H](C)C[C@@H]1OC(=O)C[N+](C)(C)CCO
",0.44068936
19020,"O=Cc1ccccc1OCCCC[NH+]1CCCCC1
",0.44068936
24545,"CSc1nnc([C@@H]([NH3+])Cc2ccccc2)o1
",0.4406893
13458,"CCCN(CCC)C(=O)[C@@H](C)n1nc(Br)c(Br)c1Br
",0.44068924
31815,"Cc1cc(C[NH+](C)CC2=CCCOC2)no1
",0.44068924
1265,"[NH3+]CCOCC(=O)NCCn1cc[nH+]c1
",0.44068924
30964,"Cc1ccc(C)c([C@@H](C)[C@](C)(O)C(=O)[O-])c1
",0.44068924
1602,"CCOCC/C([O-])=N/S(=O)(=O)N1CCCC1
",0.44068924
7658,"C[C@H](c1ccc(F)cc1)[NH+](C)C1CCSCC1
",0.44068924
38960,"CC(C)[NH+](CC(C)(C)CCC#N)C1CCC1
",0.44068924
24412,"CC[NH2+]Cc1ccc(OCCC(C)(C)O)cc1
",0.44068924
10796,"C[NH2+][C@@H]1CCC[C@H]1CCS(=O)(=O)c1ccc(C)cc1
",0.4406892
23890,"CCC[NH+]1CCC(O)([C@H]2CCOC3(CCC3)C2)CC1
",0.4406892
33083,"CS(=O)(=O)N1CCC[C@@H](CN2CCCC[C@@H]2C#N)C1
",0.4406892
35987,"CCn1c(C#N)ccc1Cn1cc[nH+]c1
",0.44068915
19675,"CC[C@@H](C)n1nc(C)c(CC[NH2+]C(C)C)c1C
",0.44068915
29109,"[NH3+]CCOCC(=O)N[C@H](C(=O)[O-])C1CCCCC1
",0.44068915
19878,"Cc1cccc(C(=O)c2ccccc2)n1
",0.44068915
31638,"CCS(=O)(=O)N(C)Cc1cn(C)nc1C
",0.44068915
23122,"Cc1ccc([C@@](C)(O)[C@H](F)C(=O)[O-])cc1F
",0.44068912
37809,"C[C@@H](C1CC1)[NH+](C)CC(C)(C)C(=O)NN
",0.44068912
10552,"O=C1CCC[C@H]1[C@@H]1CCCC[NH+]1CCC(F)(F)F
",0.44068906
25411,"Cc1cc(C)cc([C@H](O)c2cc(C(F)(F)F)ccc2F)c1
",0.44068906
18735,"CCCN(CC(=O)N(C)C)S(=O)(=O)c1sccc1Br
",0.44068906
18873,"C[C@H]1CCC[C@H](CC[NH+]2CCC(OC3CCOCC3)CC2)C1
",0.44068903
18621,"OCc1ccccc1Sc1ccncc1
",0.44068903
18020,"O=C(CSC1CCCCC1)c1cscc1Br
",0.44068897
36227,"C[C@@]12CC3CC([NH2+]C[C@H]4CC=CCC4)(C1)C[C@](C)(C3)C2
",0.44068897
21753,"C[C@H](NC(=O)CSC(C)(C)C)c1ccccc1Br
",0.44068897
32608,"c1ccc([C@H]2CC[NH2+][C@H](C[NH+]3CCCC3)C2)cc1
",0.44068897
4774,"O[C@@H](CNC(c1ccccc1)c1ccccc1)c1cccc(F)c1
",0.44068894
2275,"C[NH+]1[C@H]2CC[C@@H]1CCN(C(=O)C(C)(C)/C(N)=N/O)C2
",0.44068894
8877,"C[NH2+][C@H](C)C(C)(C)C[NH+](C)[C@H]1CCC[C@H](C)C1
",0.44068894
26868,"CCOCC(=O)N1CCCC[C@@H]1CC(C)=O
",0.44068894
24312,"COC(=O)[C@H](CC[NH+]1C[C@@H](C)[C@H](C)C1)NC(C)C
",0.44068888
30345,"C=CC[NH2+][C@@H](C(=O)[O-])c1ccc(CC(C)C)cc1
",0.44068888
24405,"C[NH2+]C1CCC([NH+](C)[C@@H](C)c2ccccc2OC)CC1
",0.44068888
36088,"C[C@@H]([NH2+][C@H]1CC=CCC1)c1ccccc1N(C)C
",0.44068888
22120,"C=CCC[C@@H](O)C[NH+]1CCC(O)(C(F)(F)F)CC1
",0.44068888
24976,"C[C@H](O)[C@H]([NH3+])c1nc([C@@H]2CSCCO2)no1
",0.44068888
37607,"C[C@H]1CN(C(=O)N2CCCC2)[C@@H](C)C[NH2+]1
",0.44068882
25283,"C[NH2+][C@H](C)C(C)(C)CN(C)[C@@H](C)c1ccccc1F
",0.44068882
38557,"CC(=O)N[C@@H](C(=O)N(CC(=O)[O-])C(C)(C)C)C(C)C
",0.4406888
29210,"CC(C)C[C@](C)(O)C[NH2+][C@H](C)c1cc(F)cc(F)c1
",0.4406888
24047,"CCC[C@@H]([NH3+])[C@@H]1CCO[C@]2(CCOC2)C1
",0.44068873
18637,"CC1CCC(CN(C)C(=O)C2C[C@@H](C)O[C@H](C)C2)CC1
",0.44068873
19858,"O=NN1CCC(C(c2ccccc2)c2ccccc2)CC1
",0.44068873
12388,"Cc1nsc(NC(=O)[C@@H]2C=C[C@@H]([NH3+])C2)c1C(=O)[O-]
",0.4406887
21743,"CC[C@@H](C)C(=O)Nc1ccccc1O
",0.4406887
17749,"COCC[NH+](C)C[C@@H]1[C@H](O)C(C)(C)OC1(C)C
",0.4406887
33118,"CC[C@@H](C)CN(CC)[C@@H](c1ccccn1)[C@@H](C)[NH3+]
",0.4406887
9759,"Cc1ccc(C2([NH+](C)C)CCC(=O)CC2)cc1
",0.4406887
39922,"C[C@@H]1[C@@H](C(=O)[O-])CCN1C(=O)N1CCCCC1
",0.4406886
25680,"O=C(COc1ncccn1)N1CCCC1
",0.4406886
34782,"COC(=O)CC(=O)c1cc(Cl)cc(Cl)c1
",0.4406886
29416,"CC(C)(C)C(=O)NNC(=O)COc1cc(Cl)c(Cl)cc1Cl
",0.4406886
7550,"C[C@@H](Nc1ccc(C(=O)[O-])c(F)c1F)C(N)=O
",0.4406886
26522,"C[C@@H](C(=O)NC1CCCC1)[NH+]1CCC([NH+]2CCCCC2)CC1
",0.44068855
10098,"C[C@]1(O)CC(=O)C=C(c2ccncc2)C1
",0.44068852
7467,"CCOc1ccccc1NC(=O)c1ccccc1OCC
",0.44068852
10835,"C[C@H]1[NH2+]CC[C@H]1C(=O)N(C)CCCC(=O)[O-]
",0.44068852
31,"CC(C)Cc1ccc([C@@H](C)C(=O)N[C@H](C(=O)[O-])C(C)C)cc1
",0.44068852
14436,"CCOc1ccc(S(=O)(=O)N(C)CC(=O)N(C)C)cc1
",0.44068846
9281,"Cc1noc(C)c1C(=O)N(C)C1CCCCC1
",0.4406884
32710,"CC[C@H](C)[C@H](O)c1nccc2ccccc12
",0.4406884
8253,"C[NH2+][C@H]1COC[C@H]1C(=O)N[C@@H](CO)C(C)C
",0.4406884
37461,"CCc1nc(N(C)C[C@@H]2CCC[NH+]2C)sc1C[NH2+]C
",0.44068837
14372,"CC(C)CCNC(=O)[C@H](C)[NH+]1CC(C)(C)C1(C)C
",0.4406883
38818,"Nc1nc(Cl)cc(Oc2cc(Cl)c(Cl)cc2Cl)n1
",0.4406883
1945,"COc1ccccc1[C@H](C)N1CC[C@H]([NH3+])[C@@H](C)C1
",0.4406883
11674,"CC[NH2+][C@@H](Cc1cc(C)cc(C)c1)c1sccc1C
",0.44068828
13627,"CCCc1c(N)nnn1Cc1nc(C)c(C)s1
",0.44068828
30008,"CCC(=O)CCc1ccc(F)cc1Br
",0.44068822
30650,"CC(C)(NC(=O)[C@]1(C)CCCO1)C(C)(C)C(=O)[O-]
",0.44068822
13547,"C[NH2+][C@](C)(CCSc1ccncc1)C(=O)[O-]
",0.44068822
23394,"c1ccc(-n2nnnc2SCc2ccon2)cc1
",0.4406882
806,"Cc1ccc([C@@H](N)C(C)(C)[NH+](C)C)cc1C
",0.4406882
17346,"C[C@@H]1[C@@H](C(=O)[O-])CC[NH+]1[C@@H]1CCOC2(CCCCC2)C1
",0.44068813
7582,"Cc1cc(Sc2ccccc2)nc(N)n1
",0.44068813
24015,"Cc1cc(C)c2c(c1)CN(C(C)C)C2=O
",0.44068813
901,"C[C@@H]1CN(C(=O)N[C@@H]2CCCCC[C@@H]2C(=O)[O-])C[C@H]1C
",0.4406881
5694,"CN(CCCl)C1=CC(=O)CC(C)(C)C1
",0.44068804
10547,"[NH-]/C(=N\OC(=O)CCl)S(=O)(=O)c1ccccc1
",0.44068804
21284,"C[C@@H]([NH2+][C@@H]1CCCC[C@@H]1[C@@H]1CCCC[NH2+]1)[C@@H]1CCCO1
",0.44068804
25210,"CCOc1cc2c(cc1C(=O)[O-])CCC2
",0.44068804
15431,"CC1=NN(c2ccc(C)cc2)C(=O)/C1=C/c1ccc(C)o1
",0.44068804
1866,"CON(C)Cc1ccc(Br)c(F)c1
",0.440688
5303,"CCC[NH+]1CCC(NC(=O)N2CCCC[C@H]2C(C)C)CC1
",0.440688
37673,"Brc1cccc([C@H]2N3CCCC[NH+]23)c1
",0.440688
37873,"O=c1ccn(C[C@H]2C[C@H]3CC[C@@H]2C3)c(=O)[nH]1
",0.440688
4279,"CCC(CC)C(=O)n1nc(C)cc1C
",0.44068795
26196,"Cc1cccc([C@H]2C[C@H]2C[NH3+])c1
",0.44068795
16926,"CC(C)=CC[C@H](C(=O)[O-])c1ccccc1
",0.44068795
12679,"CCCC1CC[NH+]([C@H](C)[C@H](C)C(=O)NN)CC1
",0.44068795
13551,"c1cnc(Sc2nnc(C3CC3)s2)nc1
",0.44068795
7620,"C=CCSc1nc([O-])c2nc[nH]c2n1
",0.44068795
2848,"CCCSc1ccccc1C(=O)NC(C)(C)C
",0.44068795
9434,"CCC[C@H]1C[C@](O)(C2(C[NH3+])CCC(CC)CC2)CCO1
",0.4406879
25172,"Cc1nnnn1[C@H]1CC(=O)[C@@H]2OC[C@H]1O2
",0.4406879
1389,"CO[C@@]1(C)C[C@H](N(C)C(=O)CCS(=O)(=O)C2CCCC2)C1(C)C
",0.4406879
25564,"O=c1nc(N2CCCCCC2)[nH+]c(N2CCCCCC2)[nH]1
",0.44068787
19936,"CCC1CCC(O)([C@@H]2CCO[C@@]3(CCOC3)C2)CC1
",0.44068787
19042,"Cc1nsc(N(C)C(=O)[C@@H](C)NC(N)=O)c1C(=O)[O-]
",0.44068787
36714,"C[C@H]1S[C@@H](c2ccc(Br)cc2)NC1=O
",0.4406878
4845,"CC(C)Cc1ccc([C@@H](Cl)[C@@H]2CCO[C@@H]2C)cc1
",0.4406878
28046,"C[NH2+][C@H](c1cc(OC)ccc1OC)[C@H](C)c1ccncc1
",0.44068778
15287,"CCOC(=O)[C@@H]([NH3+])[C@@H](O)c1ccc(S(C)(=O)=O)cc1
",0.44068778
22953,"CC(C)(C)C(=O)NCCNC(=O)[C@H](O)c1ccccc1
",0.44068778
30418,"O=C(NC1CC1)[C@H]1CCC[NH+](C[C@@H]2CCCCO2)C1
",0.44068778
5722,"O=C(CCc1ccccn1)C1CC1
",0.44068772
16881,"CC(C)(C)N(CC(=O)[O-])C(=O)C1C[NH2+]C1
",0.4406877
37004,"C#CCNCC(=O)N[C@@H](C)CS(C)(=O)=O
",0.4406877
38306,"Nc1cc(-c2ccc(F)cc2F)on1
",0.4406877
8086,"O=C([O-])CC1C[C@@H]2CC[C@H](C1)[NH+]2C[C@@H]1CCCOC1
",0.4406877
17150,"NC1=NC(=O)N(C2CC2)[C@H]1c1cncn1C1CC1
",0.4406877
7951,"CC[C@H](C)N(CC)S(=O)(=O)N1CCNCC1
",0.44068763
16327,"C[C@@H](CNC(=O)N[C@@H]1CCS(=O)(=O)C1)C[NH+]1CCCC1
",0.44068763
34552,"CC[C@H](CBr)C[C@@H]1CCCN(S(C)(=O)=O)C1
",0.44068763
31112,"C[NH+](C)[C@H](CNCc1ccsc1)c1cccs1
",0.4406876
3009,"CCCCCNC(=O)N1CC[NH+](CCC(C)C)CC1
",0.4406876
15430,"CCc1nc(C)c([C@H](C)NC[C@@H](C)c2c(C)noc2C)s1
",0.4406876
13162,"COc1nc(C)c(CNCC[NH+](C)C)s1
",0.4406876
676,"COC1(OC)CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@H]32)C1
",0.4406876
7483,"CSc1nc(SC)c2c3c(sc2n1)CN(C)C(C)(C)C3
",0.44068754
23046,"Cc1cccc(O[C@H](C)C(=O)[O-])c1
",0.44068754
1416,"COC(=O)[C@H]1C[S@](=O)C[C@H](C2(C)CC2)N1
",0.44068754
37644,"C[C@H]1Cc2ccc(Br)cc2[C@@H]1Br
",0.44068754
4415,"CCS(=O)(=O)CCN(C)C(=O)c1ccc(C)c(C)c1O
",0.44068748
17815,"CCC[NH+]1CCC(NC(=O)N[C@H]2CCC[C@@H](S(C)(=O)=O)C2)CC1
",0.44068748
29490,"CCNc1ncnc(Cl)c1[N+](=O)[O-]
",0.44068748
23815,"Cn1cnc(S(=O)(=O)Oc2c(Cl)cc(Cl)cc2Cl)c1
",0.44068748
29931,"CC(C)[NH+](CCSc1ncnc2[nH]ncc12)C(C)C
",0.44068748
31318,"O=S1(=O)C[C@@H](O)[C@H](/N=C/c2ccoc2)C1
",0.44068748
685,"O=S(=O)(c1ccccc1Br)N1CCCC1
",0.44068745
36486,"C[NH2+]C1CC(c2ccc(F)cc2C)C1
",0.4406874
38034,"C[C@H]([NH2+][C@@H](CO)CC(C)(C)C)c1nccs1
",0.4406874
866,"CC(C)(C)NC(=O)NC1=CC(=O)CCC1
",0.4406874
15895,"O=C1CCC[C@@H]1[C@@H]1CCCCN1C(=O)C1CCCC1
",0.4406874
13946,"Cc1ccc([C@@H](O)Cc2ncccc2C)o1
",0.4406874
26412,"CCc1ccc(CCNC(=O)NCCC(=O)N(C)C)cc1
",0.44068736
24168,"Clc1ccc(COc2ccccn2)cc1
",0.44068736
24823,"CN(CCOCC1CC1)C(=O)[C@@H]1CCC[NH2+]C1
",0.44068736
17328,"C[C@@H](O)CN(C)C(=O)N[C@H]1C=C[C@@H](C(=O)[O-])C1
",0.4406873
20567,"CC[C@@H]1CCCC[C@@]1(O)C1(C#N)CCC1
",0.4406873
18930,"NC(=O)CC1CC[NH+](CC(=O)NC2CCCCC2)CC1
",0.4406873
15038,"CCC[NH2+][C@@H](CO)CSc1ccncc1
",0.4406873
16760,"COC(=O)c1sc(C)cc1O
",0.4406873
14172,"C[C@H]1CCC[C@@H]([NH+]2CCC(CC(=O)[O-])CC2)[C@@H]1C
",0.4406873
34571,"CCOC(=O)CN(C)C[C@H]1CCC[NH+]1CC
",0.4406873
6458,"Cc1cc[nH+]c2c1NCCC(C)(C)N2
",0.44068727
28934,"[NH3+][C@@H]1CC[C@@H]([C@@H]2CCO[C@]3(CCSC3)C2)C1
",0.44068727
6306,"O=C([O-])CSC(=S)NC(=O)c1ccc([N+](=O)[O-])cc1
",0.44068727
25511,"CC(C)(Cn1cc(Br)cn1)C(=O)[O-]
",0.4406872
17714,"CCOc1ccc(Oc2cncc(C[NH3+])n2)cc1
",0.4406872
5369,"NC(=S)N/N=C/c1cc(Cl)cc(Cl)c1O
",0.4406872
27207,"CCNC(=O)N[C@@H](C)C(c1ccccc1)c1ccccc1
",0.4406872
24943,"CCC[NH2+][C@H]1[C@@H](N(C)CC[NH+]2CCCC2)CCC1(C)C
",0.44068718
15608,"CSCCCCNC(=O)N(C)C1CCC1
",0.44068712
31830,"CC(C)Cc1ccc(C[NH2+]CCc2cccnc2)cc1
",0.44068712
38219,"CCSCCSc1nc2ccccc2[nH]1
",0.44068712
31932,"CC(C)(C#N)NC(=O)c1cc(Cl)sc1Cl
",0.44068712
21751,"COc1cccc([C@H](O)[C@@H](C)c2ccccn2)c1OC
",0.44068712
5201,"c1ccc(C[NH+]2CCC([NH2+]C3CCCC3)CC2)cc1
",0.44068706
31520,"CCC[C@H](Oc1ccccc1C)C(=O)[O-]
",0.44068706
4591,"CC[C@H](C)[C@H]([NH3+])c1nc2ncc(C)cc2[nH]1
",0.44068703
35005,"CN(C)c1nc(Cl)nc(OCC(C)(C)[NH+](C)C)n1
",0.44068703
34911,"CC(=O)Cn1c(C(=O)[O-])nc2cccnc21
",0.44068697
16413,"C[NH2+][C@H](Cc1ccccc1Cl)C(C)(C)OC
",0.44068697
25490,"CCC[NH2+]C1CCC([NH+](C)CC[C@H]2CCCO2)CC1
",0.44068697
3790,"CC[NH2+][C@@H](C)C[C@@H](C)[S@@](=O)Cc1cc(C)cc(C)c1
",0.44068697
39352,"C[C@H](C=O)c1cccc(Oc2ccccc2)c1
",0.44068694
23860,"CC(C)C[C@@H](C(=O)[O-])[C@@H]1CCC[C@@H](C)C1
",0.44068694
25557,"C=C(C)C[C@H](O)Cc1ccccn1
",0.44068694
1985,"CN(CC(C)(C)O)C(=O)Cc1ccc(C(F)(F)F)cc1
",0.44068694
22036,"O=C(N[C@@H]1CCCC[C@H]1CO)C1C2CC3CC(C2)CC1C3
",0.44068694
18030,"COC[C@@H](C)Oc1ncnc(OC)c1N
",0.44068688
33091,"CC[C@@H]1C[NH+](Cc2cc(F)cc(F)c2)CCS1
",0.44068685
21845,"CC(C)c1cc(Sc2ncc[nH]2)nc(C(C)C)n1
",0.44068685
27545,"CC(C)C[NH2+]Cc1ccc(COC(C)(C)C)nc1
",0.44068685
7484,"Oc1ccc(-c2nc(C3CC3)no2)cc1
",0.44068685
31907,"C[NH+](C)C[C@@](C)(O)CNC(=O)NCC(C)(C)c1ccncc1
",0.4406868
25559,"COC(=O)c1cc(C)cs1
",0.4406868
15996,"OCC(CO)(Cc1ccc(Cl)cc1)c1ccccc1
",0.44068676
30222,"C=CCCC(=O)N1CCNC(=O)[C@H]1CC
",0.44068676
14758,"Cl[C@H]1CCC[C@H]([C@H]2CCOC3(CCCC3)C2)C1
",0.44068676
3022,"CC[NH2+][C@H](Cc1nc(C)c(C)s1)c1cscc1C
",0.44068676
12466,"CCNC(=O)Cn1cc(Br)cn1
",0.44068676
24139,"CC1CCC(C[NH+]2CCS[C@@H]3COCC[C@@H]32)CC1
",0.4406867
3252,"CC[C@H]1CCCCN1C(=O)C[NH+]1CCC(C)(C)C1
",0.4406867
3219,"CC[C@H](C)N(C)C(=O)[C@H]1CCC[NH2+][C@@H]1C
",0.4406867
27575,"CN(C)c1ccc(F)c(C#N)c1
",0.44068664
13961,"CCN(CC[NH3+])C(=O)C1(CC(C)C)CCCC1
",0.44068664
151,"CCC1CCC(C(=O)c2cscc2C)CC1
",0.44068664
13298,"CC[C@H]1CNc2c(C)cc[nH+]c2N1
",0.44068664
31278,"COc1ccc(OC(F)F)c(C=O)c1
",0.44068664
19215,"CC(C)[C@@H](N[C@H](C(N)=O)c1ccccc1)c1ccccc1
",0.4406866
36298,"COS(=O)(=O)c1ccc(Cl)c2ccccc12
",0.44068655
7303,"CC1(C)C(CNC(=O)[C@]2(C)CCC[NH2+]2)C1(C)C
",0.44068655
803,"COc1ccc(C[NH+]2C[C@@H](C)[C@@H](C)C2)c(OC)c1OC
",0.44068652
25413,"CC[C@@H]1CCC[C@@H](NC(=O)/C=C/C2CC2)C1
",0.44068646
25270,"O=C(N[C@H]1CCCC[C@@H]1OC1CCCC1)N[C@@H]1CCCC[C@@H]1CO
",0.44068643
23973,"CCC[NH2+][C@H]1CCC[C@@H](N2CC[C@H]([NH+](C)C)C2)C1
",0.44068643
5196,"CCOc1ccccc1C[NH+](CC)Cc1ccccc1
",0.44068643
10437,"CC[C@H](C)C(=O)N1CCCC[C@H]1CC
",0.44068637
16342,"CC[NH+]1CC[C@@H](N(C)CCS(=O)(=O)C(C)C)[C@H](C)C1
",0.44068637
19735,"CN(CCc1ccccc1)C(=O)c1ccc[n+]([O-])c1
",0.44068637
24655,"O=C([O-])[C@@H]1CCCN(C(=O)[C@H]2CC=CCC2)C1
",0.44068637
7935,"O=C([O-])CCC(=O)Nc1cc(Cl)cc(Cl)c1
",0.44068637
35012,"CC(=O)CSc1ncc2cnccn12
",0.44068637
2224,"CC[NH+](CC)[C@@H](C(=O)[O-])c1ccc(C2CC2)cc1
",0.44068635
31591,"C[C@@H]1[NH+]=c2ccc(F)cc2=C1/C=C/c1cc[n+](C)cc1
",0.44068635
31656,"Nc1nn(-c2ccc(Cl)cc2)nc1C(=O)[O-]
",0.44068635
29972,"CC[C@](O)(c1ccccc1)C1(C[NH3+])CCC1
",0.44068635
38753,"C[NH2+][C@@H](Cc1nc(C(C)(C)C)cs1)c1cccs1
",0.44068635
16396,"CCCO/N=C/c1cccc(C)n1
",0.4406863
3943,"Fc1ccccc1C[C@@H](C[NH2+]C1CC1)c1ccccc1F
",0.4406863
38135,"O=C([O-])[C@@H](CCO)Cc1ccc(F)cc1
",0.4406863
28601,"CCCCC(=O)NC1CCN(C(=O)C2CCCCC2)CC1
",0.4406863
30045,"Cc1cccc([N+]2=CCC(C)(C)[NH+]=C2[S-])c1
",0.44068623
22986,"C[C@H]1C(=O)CC[NH+](C[C@]2(C)CCCO2)[C@@H]1C
",0.44068623
37272,"C#CCN(CC(=O)[O-])C(=O)[C@H]1C[NH2+]C[C@H]1C
",0.4406862
39924,"C[C@H]1CCC[C@@H](C[NH+]2CC[C@H](NS(C)(=O)=O)C2)C1
",0.4406862
9795,"CCc1nc(C(C)(C)OC)[nH]c(=O)c1Br
",0.4406862
8049,"Cc1cc([C@@H]([NH3+])c2cccc(F)c2)c(F)cc1F
",0.4406861
23174,"CC[NH+](CC(=O)NC1CCCC1)CC1CC[NH2+]CC1
",0.4406861
27989,"O=C(NN1C(=O)CCC1=O)c1ccccc1
",0.4406861
26005,"CCO[C@@H]1C[C@@H]([NH3+])[C@@H]1NC(=O)N1CCOCC1
",0.4406861
27380,"CC[NH+]1CCN([C@@H]2CCCC[C@@H]2C#N)CC1
",0.44068605
2103,"CC(C)CC[C@@H](C)[NH2+]CC1CCC(C(N)=O)CC1
",0.44068605
18473,"Cc1cc(O[C@H]2CC[NH2+]C2)ccc1Br
",0.44068605
219,"Cc1cc(CN[C@@H](C[NH+](C)C)C(C)C)ccc1Br
",0.44068602
26215,"CC(C)[NH2+][C@]1(CO)CCC[C@H](N(C)CC[NH+]2CCCC2)C1
",0.44068602
29412,"CC(C)(C[NH2+][C@@H]1CCCC[C@H]1[C@@H]1CCC[NH2+]1)NS(C)(=O)=O
",0.44068602
5826,"CS(=O)(=O)N1CCC(C(=O)N[C@H]2C[C@H]3CC[C@@H]2C3)CC1
",0.44068602
22924,"C[C@@H]1[C@@H](C(=O)[O-])CC[NH+]1CCCOCC(F)(F)F
",0.44068602
31634,"CCC[NH2+][C@@H](Cc1ccc(C)cc1)[C@@H](C)OC
",0.44068602
4791,"CC(=O)NCC1CCN(C(F)(F)F)CC1
",0.44068602
30886,"C[C@H]1[NH2+]CCC[C@@H]1NC(=O)[C@@H]1CCCOC1
",0.44068602
23421,"Cc1ncc([C@H](C)NC[C@@H](O)c2ccncc2)s1
",0.44068602
28165,"CNC(=O)NC1=N[NH+]=CN[C@@H]1C(=O)[O-]
",0.44068593
19456,"CCCCCC(=O)N1CCC[C@H](C(=O)[O-])C1
",0.44068593
27476,"CC1(C)C[C@H]([NH2+]C[C@@H]2CCC[C@@H]2NS(C)(=O)=O)C(C)(C)O1
",0.44068587
15123,"O=C(N[C@H]1CC[C@@H](C(=O)[O-])C1)c1nnn[n-]1
",0.4406858
29094,"CS[C@@H]1CCC[C@@H]1NS(=O)(=O)CC1CCC1
",0.4406858
29462,"Cc1cc(C)c2ncc(Br)c(N3CC[NH2+]CC3)c2c1
",0.4406858
33807,"Fc1ccc([C@@H](CBr)Cc2cccs2)cc1
",0.4406858
21618,"C(=C/c1ccccc1)\C[NH2+]Cc1ccon1
",0.4406858
5249,"CCC1CCC(C[NH3+])([C@@H](O)C2CCCCCC2)CC1
",0.4406858
24445,"Cc1cc2nc(C(C)C)[nH]c2cc1C
",0.44068578
29292,"COC(=O)N(C)CC(=O)N[C@@H](C)C12CC3CC(CC(C3)C1)C2
",0.44068578
21147,"C[NH2+][C@H](c1ccc(Br)s1)[C@H](C)c1ccccn1
",0.44068578
